request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776365950.8983512,466.411828994751,17.73447482312312,4793.623685836792,173,245,
1,1776365950.8986533,452.06665992736816,17.810048627071694,4797.718524932861,74,245,
2,1776365950.8987184,462.5585079193115,17.783926158654886,4801.8364906311035,119,245,
3,1776365950.8987737,451.14707946777344,17.831842430302355,4802.116632461548,83,245,
4,1776365950.898824,456.47430419921875,17.838469294250988,4809.06081199646,65,245,
5,1776365950.8989255,451.76148414611816,17.87912552473975,4814.268112182617,47,245,
6,1776365950.8989751,462.27073669433594,17.81861117628754,4810.011863708496,137,245,
7,1776365950.8990245,455.74021339416504,17.82646433251803,4805.397510528564,38,245,
8,1776365950.899072,463.17124366760254,17.773622372111337,4799.935102462769,56,245,
9,1776365950.8991191,462.9631042480469,17.835787085236095,4814.895153045654,182,245,
10,1776365950.899168,451.0691165924072,17.869199885696663,4811.153888702393,20,245,
11,1776365950.8992405,451.1432647705078,17.805172771704,4795.605421066284,137,245,
12,1776365950.899289,455.41977882385254,17.854317289883973,4811.873197555542,38,245,
13,1776365950.8993354,465.3141498565674,17.766303703433177,4800.292253494263,137,245,
14,1776365950.899383,462.7256393432617,17.838482974005526,4815.31548500061,47,245,
15,1776365950.8994286,465.1496410369873,17.81716893930904,4812.538862228394,38,245,
16,1776365950.8994799,465.0237560272217,17.79052761734509,4805.912494659424,65,245,
17,1776365950.8995287,462.630033493042,17.767673633137687,4797.942399978638,20,245,
18,1776365950.8995767,462.2020721435547,17.796183218721485,4804.470777511597,146,245,
19,1776365950.8996267,455.48105239868164,17.75707182337026,4788.206577301025,146,245,
20,1776365950.8996747,462.1315002441406,17.827797131460223,4812.114000320435,38,245,
21,1776365950.8997195,461.30919456481934,17.753035318656046,4793.0498123168945,128,245,
22,1776365950.899825,450.1311779022217,17.765776055758117,4784.980535507202,182,245,
23,1776365950.8998752,462.158203125,17.907638118100266,4813.714265823364,173,244,
24,1776365950.8999228,455.1570415496826,17.794334497608123,4796.974658966064,83,245,
25,1776365950.8999677,461.439847946167,17.78956808027674,4802.094459533691,137,245,
26,1776365950.9000113,450.2575397491455,17.76817880693029,4785.693168640137,119,245,
27,1776365950.9000573,454.6232223510742,17.824192516139295,4803.7261962890625,92,245,
28,1776365950.9001029,450.67620277404785,17.848195599727944,4805.635929107666,119,245,
29,1776365950.900148,450.82688331604004,17.817795276641846,4798.36893081665,65,245,
30,1776365950.9001925,464.078426361084,17.824298045674308,4813.207149505615,47,245,
31,1776365950.9002438,455.02758026123047,17.80111574735798,4798.499822616577,83,245,
32,1776365950.9002914,461.61675453186035,17.727012517022306,4787.007808685303,74,245,
33,1776365950.9003372,461.64798736572266,16.992328992856095,3061.474323272705,128,154,
34,1776365950.9003842,461.49635314941406,13.668979917253766,939.9106502532959,146,36,
35,1776365950.9004312,464.3568992614746,17.71626804695755,4787.126302719116,74,245,
36,1776365950.900478,464.0541076660156,17.788883115424486,4804.54158782959,146,245,
37,1776365950.900525,454.1280269622803,17.78364963218814,4793.3385372161865,182,245,
38,1776365950.9006271,449.53322410583496,17.837145289436716,4801.796674728394,155,245,
39,1776365950.9006736,454.06317710876465,17.85498857498169,4810.680389404297,164,245,
40,1776365950.9007215,463.6507034301758,17.745649228330517,4793.589115142822,164,245,
41,1776365950.900768,454.4186592102051,17.86915786930772,4814.493179321289,128,245,
42,1776365950.9008133,461.2445831298828,17.801460672597415,4804.800987243652,11,245,
43,1776365950.9008586,453.7672996520996,17.74854542779141,4784.412384033203,164,245,
44,1776365950.900905,449.93090629577637,17.85424400548466,4806.366443634033,29,245,
45,1776365950.9009497,454.18548583984375,17.795226613029104,4796.220779418945,92,245,
46,1776365950.9009957,453.39417457580566,17.739778659382804,4781.90016746521,164,245,
47,1776365950.9010437,449.9032497406006,17.854725728269482,4806.4563274383545,92,245,
48,1776365950.9010923,460.338830947876,17.79473316474039,4802.253723144531,182,245,
49,1776365950.901139,459.9182605743408,17.75431046720411,4791.970014572144,128,245,
50,1776365950.901185,453.9763927459717,17.7585560767377,4787.064075469971,164,245,
51,1776365950.9012392,460.6940746307373,17.828752760027275,4810.909748077393,38,245,
