request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776365941.34095,130.07426261901855,18.436411315319585,4831.359148025513,173,256,
1,1776365941.3412042,101.83000564575195,18.464281979729147,4810.221910476685,74,256,
2,1776365941.3412657,102.87213325500488,18.49379539489746,4818.789958953857,119,256,
3,1776365941.34132,102.91814804077148,18.53782896902047,4830.064535140991,83,256,
4,1776365941.341372,107.29479789733887,18.480896482280656,4819.923400878906,65,256,
5,1776365941.341479,108.1233024597168,18.563314512664196,4841.768503189087,47,256,
6,1776365941.3415337,102.36525535583496,18.558724721272785,4834.8400592803955,137,256,
7,1776365941.3415864,107.53989219665527,18.501223769842408,4825.35195350647,38,256,
8,1776365941.341643,102.12373733520508,18.546556023990405,4831.495523452759,56,256,
9,1776365941.341691,102.1432876586914,18.48149767108992,4814.925193786621,182,256,
10,1776365941.3417425,102.06055641174316,18.54831658157648,4831.881284713745,20,256,
11,1776365941.3417902,102.16784477233887,18.528049132403204,4826.820373535156,137,256,
12,1776365941.3418396,107.12957382202148,18.456107494877834,4813.436985015869,38,256,
13,1776365941.3418858,101.41992568969727,18.473217534083947,4812.0903968811035,137,256,
14,1776365941.341934,102.33116149902344,18.538829392077876,4829.732656478882,47,256,
15,1776365941.3419821,101.94563865661621,18.56051800297756,4834.877729415894,38,256,
16,1776365941.3420346,101.98235511779785,18.585982977175245,4841.408014297485,65,256,
17,1776365941.3420827,107.10024833679199,18.64666147194361,4824.705600738525,20,254,
18,1776365941.3421297,101.85790061950684,18.532918481265796,4827.752113342285,146,256,
19,1776365941.342181,101.86648368835449,18.56234120387657,4835.26349067688,146,256,
20,1776365941.3422391,96.68874740600586,18.594436084522922,4838.269948959351,38,256,
21,1776365941.342284,96.03214263916016,18.576619204352884,4833.0700397491455,128,256,
22,1776365941.3428545,124.64714050292969,18.486739139930876,4838.765621185303,182,256,
23,1776365941.342912,106.49919509887695,18.55936517902449,4839.137315750122,173,256,
24,1776365941.342981,125.1533031463623,18.223939164314864,3642.373561859131,83,194,
25,1776365941.3430293,106.1258316040039,18.52898878209731,4831.017971038818,137,256,
26,1776365941.3430748,101.00293159484863,18.587916505103017,4840.921640396118,119,256,
27,1776365941.343123,106.5671443939209,18.54245148453058,4834.892272949219,92,256,
28,1776365941.3431685,105.86905479431152,18.49517074285769,4822.1375942230225,119,256,
29,1776365941.343221,100.6462574005127,18.582789103190105,4839.257478713989,65,256,
30,1776365941.3432665,127.89630889892578,18.447009254904355,4831.883668899536,47,256,
31,1776365941.343312,105.47471046447754,18.482746797449447,4818.575143814087,83,256,
32,1776365941.3433669,127.32887268066406,18.373747432933133,4812.634468078613,74,256,
33,1776365941.3434122,123.60095977783203,18.4819268245323,4836.492300033569,128,256,
34,1776365941.343458,106.2920093536377,18.56697493908452,4840.87061882019,146,256,
35,1776365941.3435056,123.7328052520752,17.77777225851155,2594.8431491851807,74,140,
36,1776365941.343556,105.92389106750488,18.46449515398811,4814.370155334473,146,256,
37,1776365941.343605,124.55630302429199,18.401017843508253,4816.8158531188965,182,256,
38,1776365941.3437133,123.27075004577637,18.480536516974954,4835.80756187439,155,256,
39,1776365941.343764,99.63774681091309,18.51374962750603,4820.643901824951,164,256,
40,1776365941.343818,105.62872886657715,18.462803784538718,4813.64369392395,164,256,
41,1776365941.343865,105.14044761657715,18.456875109205058,4811.643600463867,128,256,
42,1776365941.3439121,126.87253952026367,18.454690073050706,4832.818508148193,11,256,
43,1776365941.3439572,124.23133850097656,18.402686773561964,4816.916465759277,164,256,
44,1776365941.3440037,124.07922744750977,18.39779498530369,4815.516948699951,29,256,
45,1776365941.3440497,105.01885414123535,18.553609474032534,4836.189270019531,92,256,
46,1776365941.3440971,123.17490577697754,18.381824680403167,4810.540199279785,164,256,
47,1776365941.3441443,105.42774200439453,18.539085575178557,4832.894563674927,92,256,
48,1776365941.3442044,126.30581855773926,18.409215702730066,4820.655822753906,182,256,
49,1776365941.3450487,104.58493232727051,18.564817952174767,4838.613510131836,128,256,
50,1776365941.345097,122.32065200805664,18.484813091801662,4835.9479904174805,164,256,
51,1776365941.3451421,121.70553207397461,18.379456389184092,4808.466911315918,38,256,
52,1776365941.3451865,104.3541431427002,18.508255715463676,4823.9593505859375,110,256,
53,1776365941.345244,122.62701988220215,18.4634760314343,4830.813407897949,101,256,
54,1776365941.3453481,122.01237678527832,18.483620998906154,4835.335731506348,146,256,
55,1776365941.345395,125.83398818969727,18.43730515124751,4827.3468017578125,155,256,
56,1776365941.345454,122.44486808776855,18.49103160932952,4837.657928466797,11,256,
57,1776365941.3455024,104.2180061340332,18.17484282277113,3066.7173862457275,164,164,
58,1776365941.3455548,124.8774528503418,18.442862641577626,4827.807426452637,83,256,
59,1776365941.345603,121.92702293395996,18.531031495942845,4828.809022903442,119,255,
60,1776365941.3456511,122.45845794677734,18.442563449635227,4825.31213760376,164,256,
61,1776365941.3456964,125.35953521728516,18.429186764885397,4824.8021602630615,182,256,
62,1776365941.3457522,103.75690460205078,18.4660556269627,4812.601089477539,38,256,
63,1776365941.3458006,121.64592742919922,18.387744005988626,4810.520648956299,74,256,
64,1776365941.345856,124.90081787109375,18.491686798456147,4821.789264678955,164,255,
65,1776365941.3459067,121.42443656921387,18.426059274112475,4820.0695514678955,92,256,
66,1776365941.3459537,121.99664115905762,18.433333378212126,4822.496652603149,29,256,
67,1776365941.346001,98.16861152648926,18.56535930259555,4832.3352336883545,128,256,
68,1776365941.3460476,121.87695503234863,18.431863597795076,4822.002172470093,155,256,
69,1776365941.3461497,124.39203262329102,18.45986889857872,4831.658601760864,56,256,
70,1776365941.3461947,124.91464614868164,18.38214724671607,4812.362194061279,83,256,
71,1776365941.3462465,124.56727027893066,17.946522486837285,2852.4386882781982,83,153,
72,1776365941.3463001,92.7736759185791,18.560063605215035,4825.589895248413,164,256,
73,1776365941.346348,92.68712997436523,18.51962033440085,4815.190315246582,119,256,
74,1776365941.3463967,97.81098365783691,18.566514931473076,4832.272291183472,128,256,
75,1776365941.3464434,124.63927268981934,18.462453168981217,4832.564830780029,11,256,
76,1776365941.34649,120.81146240234375,18.42485783146877,4819.15020942688,128,256,
77,1776365941.3465385,120.41449546813965,18.14874849821392,3223.8504886627197,155,172,
78,1776365941.3465872,121.38819694519043,18.43526784111472,4822.381496429443,38,256,
79,1776365941.3466315,124.55892562866211,18.415442635031308,4820.4967975616455,110,256,
80,1776365941.3466904,124.44424629211426,18.37657853668811,4810.471773147583,74,256,
81,1776365941.3467371,97.37086296081543,18.492478015376072,4812.952756881714,128,256,
82,1776365941.3467953,121.20652198791504,18.43710787156049,4822.66902923584,173,256,
83,1776365941.3468416,124.00031089782715,18.413398780074775,4819.4169998168945,146,256,
84,1776365941.3469417,123.92687797546387,18.46480556562835,4832.452297210693,11,256,
85,1776365941.346988,96.36592864990234,18.505130094640396,4815.174102783203,74,256,
86,1776365941.3470323,102.74767875671387,18.568284838807347,4837.660312652588,11,256,
87,1776365941.3470762,120.31388282775879,18.428415410658893,4819.559812545776,20,256,
88,1776365941.3471305,120.34487724304199,18.48616600036621,4834.317207336426,38,256,
89,1776365941.3471758,91.93539619445801,18.602306702557733,4835.52360534668,173,256,
90,1776365941.347229,120.58663368225098,18.462247474520815,4828.459739685059,146,256,
91,1776365941.347274,120.75328826904297,18.44012784022911,4822.985887527466,65,256,
92,1776365941.347318,101.43566131591797,18.0074950339089,2658.4999561309814,164,143,
93,1776365941.3473697,95.88265419006348,18.572096731148513,4831.767320632935,65,256,
94,1776365941.3474135,102.2486686706543,18.53982420528636,4829.903841018677,11,256,
95,1776365941.3474562,120.32556533813477,18.45869924507889,4827.293872833252,164,256,
96,1776365941.347507,101.5927791595459,18.528125800338447,4826.26485824585,92,256,
97,1776365941.3475506,120.50461769104004,18.396155039469402,4811.524152755737,164,256,
98,1776365941.3476474,120.19753456115723,18.42982067781336,4819.801807403564,47,256,
