timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776365772.5900233,0,100.0,73593.875,81920.0,354.912,1410
1776365772.7035205,0,77.0,73593.875,81920.0,136.984,1410
1776365772.8036218,0,77.0,73593.875,81920.0,357.312,1410
1776365772.9037173,0,99.0,73593.875,81920.0,359.151,1410
1776365773.003837,0,99.0,73593.875,81920.0,358.779,1410
1776365773.1039224,0,100.0,73593.875,81920.0,359.476,1410
1776365773.2040098,0,100.0,73593.875,81920.0,360.349,1410
1776365773.3040938,0,100.0,73593.875,81920.0,358.509,1410
1776365773.40418,0,100.0,73593.875,81920.0,359.476,1410
1776365773.5042768,0,100.0,73593.875,81920.0,362.69,1410
1776365773.6043732,0,100.0,73593.875,81920.0,360.619,1410
1776365773.7044637,0,100.0,73593.875,81920.0,360.246,1410
1776365773.8045714,0,100.0,73593.875,81920.0,359.652,1410
1776365773.9046762,0,100.0,73593.875,81920.0,358.779,1410
1776365774.0047638,0,100.0,73593.875,81920.0,358.779,1410
1776365774.1048608,0,100.0,73593.875,81920.0,359.652,1410
1776365774.2049472,0,100.0,73593.875,81920.0,360.578,1410
1776365774.3050358,0,100.0,73593.875,81920.0,360.619,1410
1776365774.4051309,0,100.0,73593.875,81920.0,359.151,1410
1776365774.5052178,0,100.0,73593.875,81920.0,361.222,1410
1776365774.6053174,0,100.0,73593.875,81920.0,358.177,1410
1776365774.7061257,0,100.0,73593.875,81920.0,360.952,1410
1776365774.806241,0,100.0,73593.875,81920.0,362.42,1410
1776365774.9063382,0,100.0,73593.875,81920.0,358.881,1410
1776365775.0064251,0,100.0,73593.875,81920.0,360.024,1410
1776365775.1065207,0,100.0,73593.875,81920.0,359.374,1410
1776365775.2066052,0,100.0,73593.875,81920.0,360.619,1410
1776365775.3066905,0,100.0,73593.875,81920.0,361.547,1410
1776365775.4067755,0,100.0,73593.875,81920.0,340.465,1410
1776365775.5068653,0,99.0,73593.875,81920.0,359.151,1410
1776365775.606977,0,99.0,73593.875,81920.0,345.527,1410
1776365775.7071068,0,99.0,73593.875,81920.0,361.817,1410
1776365775.8072138,0,99.0,73593.875,81920.0,360.952,1410
1776365775.9073136,0,100.0,73593.875,81920.0,357.583,1410
1776365776.0074022,0,100.0,73593.875,81920.0,360.619,1410
1776365776.1075065,0,100.0,73593.875,81920.0,359.104,1410
1776365776.2076175,0,100.0,73593.875,81920.0,358.779,1410
