request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776365154.9393475,23.11992645263672,10.903723099652458,2803.5693168640137,173,256,
1,1776365157.7436776,24.68419075012207,10.898228252635283,2803.732395172119,74,256,
2,1776365160.5478907,24.64437484741211,10.90990608813716,2806.6704273223877,119,256,
3,1776365163.355092,25.026559829711914,10.895474751790365,2803.372621536255,83,256,
4,1776365166.158759,24.27387237548828,10.897066078934015,2803.025722503662,65,256,
5,1776365168.9620533,24.727582931518555,10.889244079589844,2801.4848232269287,47,256,
6,1776365171.7637868,24.99222755432129,10.911946203194413,2807.5385093688965,137,256,
7,1776365174.5718927,24.263858795166016,10.886859893798828,2800.413131713867,38,256,
8,1776365177.3725548,24.704456329345703,10.892910115859088,2802.396535873413,56,256,
9,1776365180.175387,24.738311767578125,10.91314577588848,2807.5904846191406,182,256,
10,1776365182.9835694,23.95939826965332,10.87782149221383,2797.8038787841797,20,256,
11,1776365185.781526,24.781465530395508,10.911087896309647,2807.1088790893555,137,256,
12,1776365188.589069,24.31035041809082,10.886354072421204,2800.330638885498,38,256,
13,1776365191.389795,24.793148040771484,10.915455163693895,2808.234214782715,137,256,
14,1776365194.1986182,24.64771270751953,10.89034360997817,2801.685333251953,47,256,
15,1776365197.0006769,24.494647979736328,10.888998181212182,2801.189184188843,38,256,
16,1776365199.8025377,24.731874465942383,10.898576998243145,2803.8690090179443,65,256,
17,1776365202.6069582,24.42646026611328,10.88241689345416,2799.442768096924,20,256,
18,1776365205.4067473,24.991273880004883,10.90853541505103,2806.6678047180176,146,256,
19,1776365208.2141278,24.20806884765625,10.914121889600567,2807.309150695801,146,256,
20,1776365211.0220613,23.806095123291016,10.884320502187691,2799.3078231811523,38,256,
21,1776365213.8217657,24.359703063964844,10.910158531338562,2806.450128555298,128,256,
22,1776365216.6288161,24.054288864135742,10.907814549464806,2805.546998977661,182,256,
23,1776365219.4350681,24.161577224731445,10.908285776774088,2805.774450302124,173,256,
24,1776365222.2417812,23.786067962646484,10.903508990418677,2804.180860519409,83,256,
25,1776365225.0466535,24.208784103393555,10.910484837550744,2806.382417678833,137,256,
26,1776365227.8538477,24.311542510986328,10.910969154507507,2806.6086769104004,119,256,
27,1776365230.6612434,24.205684661865234,10.904578601612764,2804.87322807312,92,256,
28,1776365233.4665656,24.417877197265625,10.909962186626359,2806.4582347869873,119,256,
29,1776365236.2736175,24.457454681396484,10.898139430027381,2803.483009338379,65,256,
30,1776365239.0775597,25.086402893066406,10.89023328294941,2802.095890045166,47,256,
31,1776365241.880015,24.821758270263672,10.94566518244361,2618.9444065093994,83,238,
32,1776365244.499469,24.55925941467285,10.897147421743355,2803.3318519592285,74,256,
33,1776365247.3031251,25.0852108001709,10.904073715209961,2805.624008178711,128,256,
34,1776365250.1093242,24.622678756713867,10.909772386737899,2806.614637374878,146,256,
35,1776365252.916531,24.252891540527344,10.899914012235755,2803.7309646606445,74,256,
36,1776365255.7205713,25.424480438232422,10.952655724653109,2807.399034500122,146,255,
37,1776365258.5284822,24.588584899902344,10.910643783270144,2806.802749633789,182,256,
38,1776365261.335953,25.640010833740234,10.910924275716146,2807.9257011413574,155,256,
39,1776365264.1445181,25.310277938842773,10.901732538260665,2805.2520751953125,164,256,
40,1776365266.9504447,25.057554244995117,10.904636570051604,2805.7398796081543,164,256,
41,1776365269.7568293,24.906635284423828,10.900991103228401,2804.659366607666,128,256,
42,1776365272.562019,24.878501892089844,10.874281677545286,2797.8203296661377,11,256,
43,1776365275.3601012,25.110244750976562,11.005069812138876,1345.7186222076416,164,121,
44,1776365276.7064922,23.842573165893555,10.883050806382123,2799.020528793335,29,256,
45,1776365279.5058422,24.418115615844727,10.903307035857557,2804.7614097595215,92,256,
46,1776365282.3111017,24.609804153442383,10.908957088694853,2806.39386177063,164,256,
47,1776365285.118123,24.394989013671875,10.95650016620595,2062.3040199279785,92,187,
48,1776365287.1809182,24.509429931640625,10.910490447399663,2806.6844940185547,182,256,
49,1776365289.9887176,23.618221282958984,10.915583255244236,2807.0919513702393,128,256,
50,1776365292.796484,23.65875244140625,10.905928705252853,2804.670572280884,164,256,
51,1776365295.6020148,24.2002010345459,10.890975652956495,2801.398992538452,38,256,
52,1776365298.403832,24.6737003326416,10.910774679744945,2806.9212436676025,110,256,
53,1776365301.2114313,24.86109733581543,10.908996357637292,2806.655168533325,101,256,
54,1776365304.018738,24.545669555664062,10.910939235313267,2806.835174560547,146,256,
55,1776365306.8262806,24.924039840698242,10.92058163063199,2809.6723556518555,155,256,
56,1776365309.6366901,22.44424819946289,10.876117968091778,2795.854330062866,11,256,
57,1776365312.4328113,24.907827377319336,10.91460433660769,2808.1319332122803,164,256,
58,1776365315.2416368,24.512290954589844,10.898769603056067,2803.6985397338867,83,256,
59,1776365318.0458534,24.546384811401367,10.908695295745252,2806.2636852264404,119,256,
60,1776365320.8527205,24.62482452392578,10.911052367266487,2806.94317817688,164,256,
61,1776365323.660342,24.47676658630371,10.90849895103305,2806.1439990997314,182,256,
62,1776365326.4671755,24.26314353942871,10.944745311998341,1622.1959590911865,38,147,
63,1776365328.0897331,24.549007415771484,10.959826724630007,1580.8444023132324,74,143,
64,1776365329.6710553,24.581432342529297,10.90850362590715,2806.2498569488525,164,256,
65,1776365332.4779673,24.365901947021484,10.900370279947916,2803.9603233337402,92,256,
66,1776365335.28247,24.509906768798828,10.881788590375114,2799.365997314453,29,256,
67,1776365338.082155,24.79243278503418,10.91452673369763,2807.9967498779297,128,256,
68,1776365340.890732,24.547100067138672,10.906187693277994,2805.6249618530273,155,256,
69,1776365343.6970174,24.36065673828125,10.890226738125671,2801.368474960327,56,256,
70,1776365346.498796,24.518251419067383,10.899942996455174,2804.0037155151367,83,256,
71,1776365349.3033195,24.637937545776367,10.900112226897596,2804.166555404663,83,256,
72,1776365352.1079729,24.759769439697266,10.913947984284045,2807.816505432129,164,256,
73,1776365354.9164724,24.788379669189453,10.914728688258752,2808.044195175171,119,256,
74,1776365357.725051,24.509668350219727,10.912025676054114,2807.0762157440186,128,256,
75,1776365360.532724,24.450302124023438,10.883457520428825,2799.731969833374,11,256,
76,1776365363.3327942,24.651765823364258,10.913409438787722,2807.5711727142334,128,256,
77,1776365366.1410213,24.21402931213379,11.02260667450574,1104.4294834136963,155,99,
78,1776365367.246304,23.730993270874023,10.8886064267626,2800.325632095337,38,256,
79,1776365370.0470045,24.585723876953125,10.903659521364698,2805.018901824951,110,256,
80,1776365372.85255,24.4443416595459,10.898750903559666,2803.6258220672607,74,256,
81,1776365375.656635,24.274110794067383,10.905733295515471,2805.2361011505127,128,256,
82,1776365378.4624114,24.29485321044922,10.911211312985888,2806.6537380218506,173,256,
83,1776365381.2697504,24.135112762451172,10.914115344776826,2807.234525680542,146,256,
84,1776365384.0776207,23.91195297241211,10.874806198419309,2796.987533569336,11,256,
85,1776365386.8748963,24.665355682373047,10.89774954552744,2803.59148979187,74,256,
86,1776365389.678973,24.901151657104492,10.876158172009038,2798.321485519409,11,256,
87,1776365392.4776094,24.42026138305664,10.880555358587527,2798.961877822876,20,256,
88,1776365395.2768462,24.718284606933594,10.92870592132328,2800.609588623047,38,255,
89,1776365398.077853,24.859189987182617,10.91160119748583,2807.3174953460693,173,256,
90,1776365400.8858888,24.016618728637695,10.933873232673196,2812.1542930603027,146,256,
91,1776365403.698719,20.026206970214844,11.490053600735134,226.84717178344727,65,19,
92,1776365403.9260654,24.230003356933594,10.969332152721929,2821.4097023010254,164,256,
93,1776365406.7481923,25.835275650024414,10.902023315429688,2805.8512210845947,65,256,
94,1776365409.5545406,24.524688720703125,10.867738723754883,2795.7980632781982,11,256,
95,1776365412.3505144,24.823665618896484,10.903379963893517,2805.185556411743,164,256,
96,1776365415.1565504,23.612260818481445,10.90549581191119,2804.513692855835,92,256,
97,1776365417.9616077,24.57261085510254,10.965883423009684,2140.9881114959717,164,194,
98,1776365420.1032999,24.76024627685547,10.89011267119763,2801.738977432251,47,256,
99,1776365422.9054484,25.00176429748535,10.930425364796708,2265.7389640808105,47,206,
100,1776365425.171432,24.436473846435547,10.882972268497243,2799.5944023132324,47,256,
101,1776365427.9712515,24.56831932067871,10.904631895177504,2805.2494525909424,119,256,
102,1776365430.776938,25.194168090820312,10.904231725954542,2805.7732582092285,146,256,
103,1776365433.5831892,24.43218231201172,10.902911541508693,2804.6746253967285,137,256,
104,1776365436.3883047,25.016307830810547,10.889138427435183,2801.746606826782,65,256,
105,1776365439.1903,25.336027145385742,10.89636204289455,2803.908348083496,83,256,
106,1776365441.9946234,25.36296844482422,10.90707311443254,2806.666612625122,164,256,
107,1776365444.8019059,24.920225143432617,10.903631472120098,2805.3462505340576,146,256,
108,1776365447.6076624,24.802446365356445,10.903003169041053,2805.068254470825,164,256,
109,1776365450.4133897,24.23548698425293,10.882113026637658,2799.1743087768555,11,256,
110,1776365453.2126908,24.940967559814453,10.910724191104665,2807.175636291504,137,256,
111,1776365456.0203497,24.343252182006836,10.912817599726658,2807.1117401123047,173,256,
112,1776365458.828182,24.200916290283203,10.893326179653991,2801.999092102051,56,256,
113,1776365461.6307335,24.24764633178711,11.00492888483508,2577.3911476135254,146,233,
114,1776365464.2086024,24.13153648376465,10.906742133346258,2805.3507804870605,119,256,
115,1776365467.014369,24.387836456298828,10.901098625332702,2804.1679859161377,83,256,
116,1776365469.8188329,24.428129196166992,10.901481965008903,2804.3060302734375,83,256,
117,1776365472.62345,24.213314056396484,10.881603465360755,2799.0221977233887,29,256,
118,1776365475.4226263,24.49822425842285,10.979513483723318,1418.8964366912842,74,128,
119,1776365476.8418581,26.48639678955078,10.903612772623697,2806.9076538085938,101,256,
120,1776365479.6492934,24.136066436767578,10.896835140153474,2802.8290271759033,83,256,
121,1776365482.4526098,24.6579647064209,10.9039166394402,2805.156707763672,92,256,
122,1776365485.2582808,24.831533432006836,10.904338313084022,2805.4378032684326,101,256,
123,1776365488.064238,24.90067481994629,10.89778694452024,2803.8363456726074,74,256,
124,1776365490.8685517,24.254560470581055,10.874292897243127,2797.199249267578,11,256,
125,1776365493.6660092,24.794340133666992,10.90408212998334,2805.335283279419,101,256,
126,1776365496.4718378,24.16372299194336,10.899913077260933,2803.6415576934814,83,256,
127,1776365499.2759457,24.320363998413086,10.90393907883588,2804.8248291015625,101,256,
128,1776365502.0813367,23.814916610717773,10.900410483865176,2803.419589996338,83,256,
129,1776365504.8851705,24.43718910217285,10.965211050851005,1482.8102588653564,65,134,
130,1776365506.3682797,24.138450622558594,10.911100985957127,2806.469202041626,119,256,
131,1776365509.1753592,24.76358413696289,10.884506562176872,2800.3127574920654,29,256,
132,1776365511.9759774,24.724721908569336,10.903013453764075,2804.993152618408,83,256,
133,1776365514.7814474,25.191545486450195,10.9040522107891,2805.724859237671,101,256,
134,1776365517.5876713,24.399280548095703,10.88866626515108,2801.009178161621,47,256,
135,1776365520.389072,24.24025535583496,10.885754753561582,2800.107717514038,29,256,
136,1776365523.1895137,24.58953857421875,10.898243212232403,2803.6415576934814,74,256,
137,1776365525.9936137,24.472713470458984,10.910935495413986,2806.7612648010254,137,256,
138,1776365528.8009362,24.364709854125977,10.89477165072572,2802.5314807891846,74,256,
139,1776365531.6040773,24.396181106567383,10.910416584388882,2806.5524101257324,146,256,
140,1776365534.411283,24.708271026611328,10.889085133870443,2801.424980163574,38,256,
141,1776365537.2130783,26.20553970336914,10.908889770507812,2807.9724311828613,182,256,
142,1776365540.0217662,24.355649948120117,10.90391289954092,2804.8534393310547,101,256,
143,1776365542.827169,24.10149574279785,10.87969050687902,2798.4225749969482,11,256,
144,1776365545.62591,24.72376823425293,10.907436819637523,2806.1201572418213,164,256,
145,1776365548.432686,24.256229400634766,10.888122109805837,2800.727367401123,38,256,
146,1776365551.2337992,24.51634407043457,10.876177806480259,2797.9416847229004,11,256,
147,1776365554.032001,24.610042572021484,10.911221597708908,2806.971549987793,155,256,
148,1776365556.8396428,23.992538452148438,10.901337043911804,2803.833484649658,92,256,
149,1776365559.6439977,24.378061294555664,10.881420210296033,2799.140214920044,20,256,
150,1776365562.4434478,24.762868881225586,10.889642378863167,2801.621675491333,56,256,
151,1776365565.245498,24.632930755615234,10.91297935037052,2807.4426651000977,155,256,
152,1776365568.053484,24.274587631225586,10.908929974425073,2806.051731109619,164,256,
153,1776365570.8603256,24.518489837646484,10.912610970291437,2807.234287261963,146,256,
154,1776365573.6680727,24.329185485839844,10.90098923327876,2804.081439971924,83,256,
155,1776365576.4728005,24.364233016967773,10.912350112316656,2807.013511657715,164,256,
156,1776365579.280568,24.46889877319336,10.880445966533586,2798.982620239258,29,256,
157,1776365582.0798233,24.224281311035156,10.89337760326909,2802.0355701446533,74,256,
158,1776365584.8823001,24.70231056213379,10.895150315527822,2802.9656410217285,83,256,
159,1776365587.6857827,24.2307186126709,10.903426712634516,2804.6045303344727,119,256,
160,1776365590.490833,24.06477928161621,10.904791775871725,2804.7866821289062,119,256,
161,1776365593.2960277,24.268388748168945,10.89472022711062,2802.422046661377,65,256,
162,1776365596.0989323,24.69658851623535,10.88714693106857,2800.9190559387207,29,256,
163,1776365598.9001954,24.655580520629883,10.907458324058384,2806.0574531555176,119,256,
164,1776365601.706844,24.593114852905273,10.90545373804429,2805.483818054199,110,256,
165,1776365604.5128698,24.9478816986084,10.886182037054324,2800.924301147461,38,256,
166,1776365607.314251,25.238752365112305,10.910121132345761,2807.3196411132812,173,256,
167,1776365610.122287,25.002241134643555,10.912616580140357,2807.7194690704346,137,256,
168,1776365612.9306314,24.671316146850586,10.911315095190908,2807.056665420532,137,256,
169,1776365615.7382386,24.02329444885254,10.894200381110696,2802.04439163208,56,256,
170,1776365618.5408814,24.164438247680664,10.884813233917834,2799.7918128967285,38,256,
171,1776365621.3409674,24.38044548034668,10.896626640768613,2803.020238876343,83,256,
172,1776365624.144512,24.1391658782959,10.89944558985093,2803.497791290283,74,256,
173,1776365626.9483857,23.899316787719727,10.881308948292451,2798.633098602295,20,256,
174,1776365629.7471936,24.9326229095459,10.910917730892406,2807.2166442871094,182,256,
175,1776365632.5549746,24.066925048828125,10.912323933021694,2806.7095279693604,128,256,
176,1776365635.3623137,24.01900291442871,10.903559479058957,2804.426670074463,83,256,
177,1776365638.1670637,24.669885635375977,10.879727905871821,2799.0005016326904,20,256,
178,1776365640.9662147,24.770259857177734,10.906599082198797,2805.953025817871,128,256,
179,1776365643.7727113,24.783611297607422,10.910662482766543,2807.002544403076,182,256,
180,1776365646.5802536,24.0323543548584,10.89164602990244,2801.4020919799805,47,256,
181,1776365649.3818681,24.56045150756836,10.904816085217046,2805.288553237915,92,256,
182,1776365652.1877196,24.503231048583984,10.908814037547392,2806.250810623169,128,256,
183,1776365654.994564,24.05405044555664,10.901278140498142,2803.879976272583,65,256,
184,1776365657.7989676,24.89471435546875,11.043258813711313,742.7065372467041,92,66,
185,1776365658.5422606,24.667978286743164,10.911241232180128,2807.034492492676,146,256,
186,1776365661.3500717,24.869918823242188,10.906650505813898,2806.065797805786,128,256,
187,1776365664.156803,24.292469024658203,10.90543784347235,2805.1791191101074,110,256,
188,1776365666.9624686,25.232553482055664,10.895508410883885,2803.5871982574463,74,256,
189,1776365669.7664504,24.834871292114258,10.913979773427926,2807.8997135162354,182,256,
190,1776365672.575065,25.012969970703125,10.881485658533434,2799.7918128967285,20,256,
191,1776365675.3750417,25.113582611083984,10.891403871424059,2802.4215698242188,47,256,
192,1776365678.1778412,24.78790283203125,10.96513741452929,1581.8374156951904,65,143,
193,1776365679.7599654,24.454593658447266,10.91634432474772,2808.122396469116,128,256,
194,1776365682.5686698,24.560213088989258,10.910558700561523,2806.7526817321777,146,256,
195,1776365685.3760808,24.473905563354492,10.892835317873487,2802.1469116210938,47,256,
196,1776365688.1786137,24.75595474243164,10.89915107278263,2804.039478302002,83,256,
197,1776365690.983152,24.716615676879883,10.910567115334903,2806.9112300872803,182,256,
198,1776365693.7909598,24.382352828979492,10.912821339625939,2807.1517944335938,182,256,
199,1776365696.5988626,24.135112762451172,10.914910073373832,2807.4371814727783,128,256,
