timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776365941.3589647,0,100.0,73743.875,81920.0,387.243,1410
1776365941.4721608,0,56.0,73743.875,81920.0,126.281,1410
1776365941.5722818,0,56.0,73743.875,81920.0,367.49,1410
1776365941.6724942,0,88.0,73743.875,81920.0,396.113,1395
1776365941.7725916,0,88.0,73743.875,81920.0,393.18,1395
1776365941.8726864,0,100.0,73743.875,81920.0,395.519,1395
1776365941.9727807,0,100.0,73743.875,81920.0,399.657,1395
1776365942.0728922,0,100.0,73743.875,81920.0,395.843,1395
1776365942.1730049,0,100.0,73743.875,81920.0,396.715,1395
1776365942.2731082,0,100.0,73743.875,81920.0,398.784,1395
1776365942.3732777,0,100.0,73743.875,81920.0,396.802,1395
1776365942.473367,0,100.0,73743.875,81920.0,396.802,1395
1776365942.5734608,0,100.0,73743.875,81920.0,397.397,1395
1776365942.6735675,0,100.0,73743.875,81920.0,397.31,1395
1776365942.773659,0,100.0,73743.875,81920.0,400.575,1395
1776365942.873747,0,100.0,73743.875,81920.0,397.588,1395
1776365942.973838,0,100.0,73743.875,81920.0,397.31,1395
1776365943.0739388,0,100.0,73743.875,81920.0,401.448,1395
1776365943.1740437,0,100.0,73743.875,81920.0,397.31,1395
1776365943.2741375,0,100.0,73743.875,81920.0,397.31,1395
1776365943.374234,0,100.0,73743.875,81920.0,401.448,1395
1776365943.4743423,0,100.0,73743.875,81920.0,397.912,1395
1776365943.574433,0,100.0,73743.875,81920.0,399.657,1395
1776365943.6752236,0,100.0,73743.875,81920.0,397.912,1395
1776365943.775826,0,100.0,73743.875,81920.0,397.397,1395
1776365943.875937,0,100.0,73743.875,81920.0,406.512,1395
1776365943.9760435,0,100.0,73743.875,81920.0,398.784,1395
1776365944.0761404,0,99.0,73743.875,81920.0,368.576,1395
1776365944.1762495,0,99.0,73743.875,81920.0,394.646,1395
1776365944.2763586,0,99.0,73743.875,81920.0,396.802,1395
1776365944.3764706,0,99.0,73743.875,81920.0,397.126,1395
1776365944.4765604,0,99.0,73743.875,81920.0,398.919,1395
1776365944.5766566,0,99.0,73743.875,81920.0,398.506,1395
1776365944.6767666,0,99.0,73743.875,81920.0,398.182,1395
1776365944.77686,0,99.0,73743.875,81920.0,396.715,1395
1776365944.8769486,0,99.0,73743.875,81920.0,398.182,1395
1776365944.9770386,0,99.0,73743.875,81920.0,398.506,1395
1776365945.0771265,0,100.0,73743.875,81920.0,399.379,1395
1776365945.177218,0,100.0,73743.875,81920.0,397.588,1395
1776365945.2773194,0,99.0,73743.875,81920.0,400.251,1395
1776365945.377412,0,99.0,73743.875,81920.0,399.055,1395
1776365945.477507,0,100.0,73743.875,81920.0,402.922,1395
1776365945.5776138,0,100.0,73743.875,81920.0,400.575,1395
1776365945.678089,0,100.0,73743.875,81920.0,399.657,1395
