request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776365931.7877588,128.9818286895752,18.533002628999597,4854.897499084473,173,256,
1,1776365931.788141,128.6299228668213,18.453618591906977,4834.302663803101,74,256,
2,1776365931.7882037,123.87871742248535,18.46135550854253,4831.52437210083,119,256,
3,1776365931.788257,128.54576110839844,18.534576191621667,4854.862689971924,83,256,
4,1776365931.7883072,128.68738174438477,18.46474759718951,4837.19801902771,65,256,
5,1776365931.7884114,106.9788932800293,18.51373560288373,4827.981472015381,47,256,
6,1776365931.7884653,127.51531600952148,18.401641471713198,4819.933891296387,137,256,
7,1776365931.788514,122.87521362304688,18.488119162765205,4837.345600128174,38,256,
8,1776365931.7885647,124.34005737304688,18.48151356566186,4837.126016616821,56,256,
9,1776365931.7886136,100.2957820892334,18.54555653590782,4829.4126987457275,182,256,
10,1776365931.7886615,124.15385246276855,18.477269714953852,4835.857629776001,20,256,
11,1776365931.7887063,123.1851577758789,18.490764206531,4838.330030441284,137,256,
12,1776365931.7887526,128.20696830749512,18.515764498243144,4849.726915359497,38,256,
13,1776365931.7887988,123.95739555358887,18.474944432576496,4835.068225860596,137,256,
14,1776365931.788846,100.66914558410645,18.590120240753773,4841.149806976318,47,256,
15,1776365931.7888918,123.77238273620605,18.472887487972486,4834.358692169189,38,256,
16,1776365931.788941,123.9931583404541,18.445733014275046,4827.655076980591,65,256,
17,1776365931.7889879,127.1364688873291,18.438213011797735,4828.880786895752,20,256,
18,1776365931.7890337,123.75140190124512,18.476079492007983,4835.151672363281,146,256,
19,1776365931.7890825,106.0481071472168,18.53490623773313,4832.449197769165,146,256,
20,1776365931.7891319,106.13322257995605,18.541688545077456,4834.263801574707,38,256,
21,1776365931.7891803,105.53312301635742,18.564424327775544,4839.461326599121,128,256,
22,1776365931.7892978,127.59160995483398,18.514465818218156,4848.780393600464,182,256,
23,1776365931.7893498,122.50423431396484,18.48761053646312,4836.844921112061,173,256,
24,1776365931.7894003,126.45888328552246,18.436545016718846,4827.777862548828,83,256,
25,1776365931.7894483,105.55052757263184,18.61129274555281,4851.430177688599,137,256,
26,1776365931.7894957,123.37708473205566,18.749674161275227,4848.294973373413,119,253,
27,1776365931.7895448,122.96772003173828,18.440926308725395,4825.403928756714,92,256,
28,1776365931.7895923,122.33209609985352,18.29767662640576,4129.523277282715,119,220,
29,1776365931.78964,127.00700759887695,18.44927189396877,4831.571340560913,65,256,
30,1776365931.7896876,99.6711254119873,18.63552168303845,4851.729154586792,47,256,
31,1776365931.7897336,126.88469886779785,18.527721891216203,4851.45378112793,83,256,
32,1776365931.7897835,122.38860130310059,18.497107075709923,4839.150905609131,74,256,
33,1776365931.7898297,122.74646759033203,18.46779281017827,4832.033634185791,128,256,
34,1776365931.7898765,105.42011260986328,18.62022829990761,4853.578329086304,146,256,
35,1776365931.7899225,104.76112365722656,18.56375114590514,4838.517665863037,74,256,
36,1776365931.7899692,122.14422225952148,18.462562561035156,4830.097675323486,146,256,
37,1776365931.7900174,105.31139373779297,18.59586285609825,4847.256422042847,182,256,
38,1776365931.7901196,126.46913528442383,18.525260102515126,4850.410461425781,155,256,
39,1776365931.7901683,121.88172340393066,18.459861418780157,4829.146385192871,164,256,
40,1776365931.7902262,104.42352294921875,18.50280574723786,4822.638988494873,164,256,
41,1776365931.7902749,105.08394241333008,18.547344207763672,4834.656715393066,128,256,
42,1776365931.7903214,122.52116203308105,18.47842908373066,4834.520578384399,11,256,
43,1776365931.7903671,104.82573509216309,18.53904256633684,4832.281589508057,164,256,
44,1776365931.7905824,98.83880615234375,18.556808022891772,4830.824851989746,29,256,
45,1776365931.7906287,98.02055358886719,18.62841400445676,4848.266124725342,92,256,
46,1776365931.7906752,98.61516952514648,18.581913966758577,4837.003231048584,164,256,
47,1776365931.7907217,98.60372543334961,18.522414039163028,4821.819305419922,92,256,
48,1776365931.7907708,103.81007194519043,18.562561857934092,4837.263345718384,182,256,
49,1776365931.790821,98.7546443939209,18.533901139801625,4824.899435043335,128,256,
50,1776365931.79087,98.13952445983887,18.319280059249312,2571.242332458496,164,136,
51,1776365931.7909174,98.02603721618652,18.512831482232787,4818.798065185547,38,256,
52,1776365931.7910156,98.43635559082031,18.559644736495674,4831.145763397217,110,256,
53,1776365931.7910645,98.5405445098877,18.53521103952445,4825.019359588623,101,256,
54,1776365931.791112,97.86438941955566,18.51352336359959,4818.812847137451,146,256,
55,1776365931.7911575,97.88203239440918,18.57898656059714,4835.52360534668,155,256,
56,1776365931.79121,103.15966606140137,18.55773177801394,4835.381269454956,11,256,
57,1776365931.7912552,103.84416580200195,18.5060370202158,4822.883605957031,164,256,
58,1776365931.7913015,93.44363212585449,18.587756624408797,4833.321571350098,83,256,
59,1776365931.7913492,97.20087051391602,18.54228505901262,4825.483560562134,119,256,
60,1776365931.7913954,92.99969673156738,18.61116371902765,4838.846445083618,164,256,
61,1776365931.791441,93.37019920349121,18.65551050971536,4850.525379180908,182,256,
62,1776365931.7914953,97.89562225341797,18.587227428660672,4837.63861656189,38,256,
63,1776365931.7915416,103.69181632995605,18.509847977582147,4823.703050613403,74,256,
64,1776365931.79159,120.95427513122559,18.4969986186308,4837.68892288208,164,256,
65,1776365931.7916386,102.63872146606445,18.60542484358245,4847.02205657959,92,256,
66,1776365931.7916853,124.83429908752441,18.525060017903645,4848.724603652954,29,256,
67,1776365931.7917814,120.17321586608887,18.491863736919328,4835.598468780518,128,256,
68,1776365931.791832,119.73381042480469,18.454492793363684,4825.629472732544,155,256,
69,1776365931.7918816,120.26071548461914,18.463855631211224,4828.543901443481,56,256,
70,1776365931.7919278,102.81705856323242,18.532817503985235,4828.685522079468,83,256,
71,1776365931.7919736,124.18484687805176,18.404909208709118,4817.436695098877,83,256,
72,1776365931.7920218,120.61309814453125,18.49804298550475,4837.614059448242,164,256,
73,1776365931.7920694,124.15814399719238,18.44028211107441,4826.430082321167,119,256,
74,1776365931.792118,120.48721313476562,18.548090317670038,4850.250244140625,128,256,
75,1776365931.7921648,102.996826171875,18.61910446017396,4850.868463516235,11,256,
76,1776365931.792226,123.9621639251709,17.937663055601575,1630.7258605957031,128,85,
77,1776365931.7922776,102.75864601135254,18.504632688036153,4821.439981460571,155,256,
78,1776365931.7923265,119.20452117919922,18.422112745397232,4816.843271255493,38,256,
79,1776365931.7923715,97.26524353027344,18.570974761364507,4832.863807678223,110,256,
80,1776365931.7924201,97.12576866149902,18.636376517159597,2053.945302963257,74,106,
81,1776365931.7924662,120.0094223022461,18.54547332314884,4849.1051197052,128,256,
82,1776365931.7926824,96.00520133972168,18.629156374463847,4846.440076828003,173,256,
83,1776365931.7927318,119.96316909790039,18.47388136620615,4830.802917480469,146,256,
84,1776365931.7927778,124.0544319152832,18.483587339812633,4837.369203567505,11,256,
85,1776365931.792823,123.43454360961914,18.442351210351084,4826.2341022491455,74,256,
86,1776365931.792868,119.11773681640625,18.54237668654498,4847.423791885376,11,256,
87,1776365931.7929127,123.79622459411621,18.530022864248238,4848.952054977417,20,256,
88,1776365931.7929597,101.65596008300781,17.929355819503982,1482.2163581848145,38,78,
89,1776365931.7930052,101.40419006347656,18.609679913988302,4846.872568130493,173,256,
90,1776365931.793053,123.62480163574219,18.4230692246381,4821.507453918457,146,256,
91,1776365931.7931004,118.91722679138184,18.458078421798408,4825.727224349976,65,256,
92,1776365931.7931461,101.92179679870605,18.532422944611195,4827.689647674561,164,256,
93,1776365931.7931943,95.67689895629883,18.576977299708947,4832.80611038208,65,256,
94,1776365931.7932527,123.60763549804688,18.535208234599992,4850.085735321045,11,256,
95,1776365931.793299,123.25620651245117,18.418603784897748,4820.000171661377,164,256,
96,1776365931.7933476,96.13633155822754,18.562854505052755,4829.66423034668,92,256,
