timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776365950.9167578,0,100.0,73743.875,81920.0,390.589,1395
1776365951.0280368,0,100.0,73743.875,81920.0,126.476,1410
1776365951.1281416,0,46.0,73743.875,81920.0,368.252,1410
1776365951.2282207,0,46.0,73743.875,81920.0,395.241,1395
1776365951.3283002,0,100.0,73743.875,81920.0,393.72,1395
1776365951.4283834,0,100.0,73743.875,81920.0,397.31,1395
1776365951.5284665,0,100.0,73743.875,81920.0,398.784,1395
1776365951.628552,0,100.0,73743.875,81920.0,396.391,1395
1776365951.7286556,0,100.0,73743.875,81920.0,397.31,1395
1776365951.8287544,0,100.0,73743.875,81920.0,395.843,1395
1776365951.9288723,0,100.0,73743.875,81920.0,398.324,1395
1776365952.028966,0,100.0,73743.875,81920.0,397.912,1395
1776365952.1290526,0,99.0,73743.875,81920.0,399.379,1395
1776365952.2291365,0,99.0,73743.875,81920.0,397.912,1395
1776365952.3292243,0,100.0,73743.875,81920.0,397.588,1395
1776365952.429319,0,100.0,73743.875,81920.0,399.055,1395
1776365952.5294042,0,100.0,73743.875,81920.0,397.31,1395
1776365952.6294973,0,100.0,73743.875,81920.0,396.986,1395
1776365952.7296093,0,100.0,73743.875,81920.0,397.31,1395
1776365952.829724,0,100.0,73743.875,81920.0,397.588,1395
1776365952.930039,0,100.0,73743.875,81920.0,396.391,1395
1776365953.0302699,0,100.0,73743.875,81920.0,399.657,1395
1776365953.1303916,0,100.0,73743.875,81920.0,398.506,1395
1776365953.230479,0,100.0,73743.875,81920.0,396.391,1395
1776365953.330566,0,100.0,73743.875,81920.0,404.713,1395
1776365953.4306672,0,100.0,73743.875,81920.0,398.784,1395
1776365953.5308099,0,100.0,73743.875,81920.0,400.251,1395
1776365953.6310441,0,100.0,73743.875,81920.0,398.182,1395
1776365953.731226,0,100.0,73743.875,81920.0,398.784,1395
1776365953.8314953,0,100.0,73743.875,81920.0,398.506,1395
1776365953.931706,0,100.0,73743.875,81920.0,398.506,1395
1776365954.031826,0,100.0,73743.875,81920.0,398.919,1395
1776365954.1319113,0,98.0,73743.875,81920.0,396.986,1395
1776365954.231996,0,98.0,73743.875,81920.0,394.044,1395
1776365954.3328495,0,100.0,73743.875,81920.0,400.853,1395
1776365954.4330015,0,100.0,73743.875,81920.0,399.055,1395
1776365954.5331008,0,99.0,73743.875,81920.0,407.384,1395
1776365954.6332169,0,99.0,73743.875,81920.0,391.651,1395
1776365954.7333057,0,100.0,73743.875,81920.0,400.251,1395
1776365954.8333926,0,100.0,73743.875,81920.0,397.397,1395
1776365954.9334924,0,100.0,73743.875,81920.0,402.05,1395
1776365955.0335777,0,100.0,73743.875,81920.0,400.853,1395
1776365955.1336598,0,100.0,73743.875,81920.0,397.912,1395
1776365955.2337463,0,100.0,73743.875,81920.0,402.644,1395
1776365955.3338287,0,100.0,73743.875,81920.0,398.182,1395
1776365955.4339228,0,100.0,73743.875,81920.0,400.251,1395
1776365955.5340338,0,100.0,73743.875,81920.0,403.517,1380
1776365955.6341443,0,100.0,73743.875,81920.0,391.381,1395
