timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776365699.498727,0,100.0,73593.875,81920.0,356.108,1410
1776365699.608463,0,100.0,73593.875,81920.0,131.497,1410
1776365699.7085674,0,54.0,73593.875,81920.0,343.463,1410
1776365699.8086603,0,54.0,73593.875,81920.0,355.882,1410
1776365699.9087677,0,100.0,73593.875,81920.0,356.207,1410
1776365700.008872,0,100.0,73593.875,81920.0,356.71,1410
1776365700.1090198,0,100.0,73593.875,81920.0,357.907,1410
1776365700.209122,0,100.0,73593.875,81920.0,359.476,1410
1776365700.3092318,0,100.0,73593.875,81920.0,359.374,1410
1776365700.4093356,0,100.0,73593.875,81920.0,357.683,1410
1776365700.5094264,0,100.0,73593.875,81920.0,358.881,1410
1776365700.6095176,0,100.0,73593.875,81920.0,358.881,1410
1776365700.7106082,0,100.0,73593.875,81920.0,359.746,1410
1776365700.8107035,0,100.0,73593.875,81920.0,360.619,1410
1776365700.9108088,0,100.0,73593.875,81920.0,360.246,1410
1776365701.0109055,0,100.0,73593.875,81920.0,360.952,1410
1776365701.1110072,0,100.0,73593.875,81920.0,359.746,1410
1776365701.2111008,0,100.0,73593.875,81920.0,361.222,1410
1776365701.3112042,0,100.0,73593.875,81920.0,358.509,1410
1776365701.411295,0,100.0,73593.875,81920.0,360.578,1410
1776365701.5113842,0,100.0,73593.875,81920.0,360.619,1410
1776365701.6114717,0,100.0,73593.875,81920.0,360.024,1410
1776365701.7115574,0,100.0,73593.875,81920.0,360.024,1410
1776365701.8116467,0,100.0,73593.875,81920.0,360.619,1410
1776365701.911735,0,100.0,73593.875,81920.0,361.222,1410
1776365702.0118222,0,100.0,73593.875,81920.0,360.246,1410
1776365702.111908,0,100.0,73593.875,81920.0,361.775,1410
1776365702.2119951,0,100.0,73593.875,81920.0,361.222,1410
1776365702.3120804,0,100.0,73593.875,81920.0,361.775,1410
1776365702.412169,0,100.0,73593.875,81920.0,361.222,1410
1776365702.5122867,0,98.0,73593.875,81920.0,359.976,1410
1776365702.612383,0,98.0,73593.875,81920.0,356.207,1410
1776365702.7160182,0,100.0,73593.875,81920.0,358.278,1410
1776365702.8161213,0,100.0,73593.875,81920.0,357.35,1410
1776365702.916215,0,100.0,73593.875,81920.0,358.509,1410
1776365703.016317,0,100.0,73593.875,81920.0,360.024,1410
1776365703.1164064,0,100.0,73593.875,81920.0,356.981,1410
1776365703.2164953,0,100.0,73593.875,81920.0,358.509,1410
1776365703.3165977,0,100.0,73593.875,81920.0,359.151,1410
1776365703.4166858,0,100.0,73593.875,81920.0,359.104,1410
1776365703.516772,0,100.0,73593.875,81920.0,360.578,1410
1776365703.6168594,0,100.0,73593.875,81920.0,360.952,1410
1776365703.7169456,0,100.0,73593.875,81920.0,362.315,1410
1776365703.817032,0,100.0,73593.875,81920.0,359.976,1410
1776365703.9171257,0,100.0,73593.875,81920.0,358.779,1410
1776365704.0172222,0,100.0,73593.875,81920.0,357.683,1410
1776365704.1173098,0,100.0,73593.875,81920.0,359.976,1410
