tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_2,30,1777758605.364457,63.488006591796875,233.11710357666016,16,0,
quiet_2,37,1777758608.523354,68.90296936035156,232.90705680847168,16,0,
quiet_2,34,1777758606.588386,55.71293830871582,218.63079071044922,15,0,
quiet_2,58,1777758637.868588,61.872005462646484,218.7809944152832,15,0,
quiet_2,0,1777758584.362127,3655.327081680298,6675.417900085449,13,0,
quiet_2,56,1777758634.788126,96.78101539611816,264.5440101623535,16,0,
quiet_2,12,1777758594.084089,77.93903350830078,247.14994430541992,16,0,
quiet_2,6,1777758588.608076,2499.246835708618,2747.0548152923584,15,0,
quiet_2,10,1777758591.366202,73.65298271179199,234.4210147857666,13,0,
quiet_2,41,1777758616.107763,79.18095588684082,254.95290756225586,16,0,
quiet_2,25,1777758602.97213,74.48887825012207,233.75797271728516,15,0,
quiet_2,31,1777758605.5667799,90.40307998657227,250.32806396484375,15,0,
quiet_2,57,1777758636.811392,73.79293441772461,235.13293266296387,15,0,
quiet_2,3,1777758585.011276,3005.772113800049,6026.432991027832,15,0,
quiet_2,11,1777758591.520509,72.39007949829102,241.1661148071289,16,0,
quiet_2,32,1777758605.6187341,118.31879615783691,350.05784034729004,15,0,
quiet_2,20,1777758599.24851,72.62635231018066,233.92319679260254,15,0,
quiet_2,26,1777758603.12724,66.9400691986084,230.42607307434082,16,0,
quiet_2,4,1777758585.0233989,2993.7000274658203,6012.993097305298,15,0,
quiet_2,35,1777758607.167514,78.3839225769043,253.77273559570312,16,0,
quiet_2,14,1777758595.9642298,71.86102867126465,236.13905906677246,14,0,
quiet_2,33,1777758605.621983,78.54795455932617,240.67091941833496,15,0,
quiet_2,63,1777758642.971738,79.07986640930176,233.5948944091797,15,0,
quiet_2,5,1777758586.6730208,1343.623161315918,4395.91908454895,16,0,
quiet_2,38,1777758609.204308,52.62303352355957,214.12396430969238,15,0,
quiet_2,54,1777758631.088115,74.77021217346191,238.68799209594727,11,0,
quiet_2,59,1777758638.133874,84.8088264465332,259.45591926574707,16,0,
quiet_2,18,1777758597.670285,96.12298011779785,252.5792121887207,15,0,
quiet_2,13,1777758594.471096,101.08804702758789,260.7569694519043,15,0,
quiet_2,23,1777758602.136606,74.5689868927002,231.8880558013916,15,0,
quiet_2,44,1777758621.531329,80.78289031982422,240.80705642700195,14,0,
quiet_2,53,1777758629.411155,84.29312705993652,256.0269832611084,16,0,
quiet_2,7,1777758590.9032362,191.5757656097412,450.927734375,16,0,
quiet_2,50,1777758628.490376,77.7120590209961,250.94199180603027,16,0,
quiet_2,62,1777758641.292247,95.0310230255127,249.92990493774414,14,0,
quiet_2,17,1777758596.467201,73.31609725952148,241.98198318481445,15,0,
quiet_2,48,1777758625.088765,103.82628440856934,266.09110832214355,15,0,
quiet_2,39,1777758614.0553432,79.41985130310059,239.70794677734375,15,0,
quiet_2,60,1777758640.392781,56.81800842285156,230.8371067047119,16,0,
quiet_2,1,1777758584.902755,3114.626884460449,6134.765863418579,15,0,
quiet_2,29,1777758604.9803672,87.59093284606934,248.19183349609375,13,0,
quiet_2,2,1777758584.9890099,3027.67014503479,6045.2210903167725,15,0,
quiet_2,27,1777758603.9364522,68.6488151550293,232.3000431060791,13,0,
quiet_2,8,1777758591.050006,124.22728538513184,343.4281349182129,16,0,
quiet_2,36,1777758607.484329,53.35092544555664,217.67020225524902,16,0,
quiet_2,15,1777758596.0630898,101.49121284484863,271.4540958404541,15,0,
quiet_2,42,1777758617.645741,96.40097618103027,254.52017784118652,15,0,
quiet_2,51,1777758628.5657291,79.32901382446289,232.22684860229492,15,0,
quiet_2,24,1777758602.4851022,73.18782806396484,245.85771560668945,16,0,
quiet_2,22,1777758601.848962,95.15070915222168,251.47080421447754,15,0,
quiet_2,43,1777758617.712925,91.24398231506348,243.865966796875,14,0,
quiet_2,16,1777758596.084942,115.46802520751953,291.7778491973877,16,0,
quiet_2,47,1777758624.606781,63.961029052734375,239.501953125,16,0,
quiet_2,19,1777758598.569389,65.66405296325684,231.75787925720215,16,0,
quiet_2,45,1777758621.618461,85.13998985290527,243.52622032165527,15,0,
quiet_2,55,1777758633.644861,100.51298141479492,255.85198402404785,15,0,
quiet_2,28,1777758604.001036,96.77600860595703,259.41991806030273,15,0,
quiet_2,46,1777758623.55717,68.94898414611816,223.7832546234131,12,0,
quiet_2,52,1777758628.834048,61.36608123779297,227.85091400146484,15,0,
quiet_2,40,1777758615.915393,77.56280899047852,240.24176597595215,15,0,
quiet_2,49,1777758627.252894,69.97394561767578,245.3291416168213,16,0,
quiet_2,61,1777758640.4447,131.63304328918457,297.6570129394531,15,0,
quiet_2,9,1777758591.288001,116.9428825378418,278.7599563598633,15,0,
quiet_2,21,1777758601.679082,93.59121322631836,254.34303283691406,14,0,
