timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776365351.4641871,0,50.0,70777.0625,81920.0,130.696,1410
1776365351.5706353,0,50.0,70777.0625,81920.0,247.479,1410
1776365351.6708548,0,21.0,70777.0625,81920.0,358.462,1395
1776365351.7710748,0,21.0,70777.0625,81920.0,376.436,1410
1776365351.8719213,0,100.0,70777.0625,81920.0,367.141,1410
1776365351.9721038,0,100.0,70777.0625,81920.0,385.731,1410
1776365352.072244,0,100.0,70777.0625,81920.0,374.262,1410
1776365352.1724076,0,100.0,70777.0625,81920.0,385.391,1410
1776365352.272617,0,100.0,70777.0625,81920.0,377.993,1410
1776365352.3728397,0,100.0,70777.0625,81920.0,386.672,1410
1776365352.4736576,0,100.0,70777.0625,81920.0,377.661,1410
1776365352.5738776,0,100.0,70777.0625,81920.0,381.724,1410
1776365352.6740918,0,100.0,70777.0625,81920.0,377.993,1410
1776365352.7743032,0,100.0,70777.0625,81920.0,380.443,1410
1776365352.8745077,0,100.0,70777.0625,81920.0,374.602,1410
1776365352.9747179,0,100.0,70777.0625,81920.0,380.443,1410
1776365353.0756013,0,100.0,70777.0625,81920.0,383.557,1410
1776365353.1758535,0,100.0,70777.0625,81920.0,373.037,1410
1776365353.2762527,0,100.0,70777.0625,81920.0,382.0,1410
1776365353.376891,0,100.0,70777.0625,81920.0,385.114,1410
1776365353.4771175,0,100.0,70777.0625,81920.0,370.54,1410
1776365353.5773292,0,100.0,70777.0625,81920.0,381.384,1410
1776365353.6775372,0,100.0,70777.0625,81920.0,385.114,1410
1776365353.7777503,0,100.0,70777.0625,81920.0,373.93,1410
1776365353.8779664,0,100.0,70777.0625,81920.0,378.27,1410
1776365353.9781778,0,100.0,70777.0625,81920.0,386.672,1410
1776365354.0783901,0,100.0,70777.0625,81920.0,392.236,1410
1776365354.1785977,0,100.0,70777.0625,81920.0,373.93,1410
1776365354.2787888,0,100.0,70777.0625,81920.0,382.609,1410
1776365354.3790066,0,100.0,70777.0625,81920.0,386.672,1410
1776365354.4796467,0,100.0,70777.0625,81920.0,386.672,1410
1776365354.5802603,0,100.0,70777.0625,81920.0,389.73,1410
1776365354.6804876,0,100.0,70777.0625,81920.0,379.827,1410
1776365354.7806964,0,100.0,70777.0625,81920.0,386.34,1410
1776365354.880894,0,100.0,70777.0625,81920.0,381.384,1410
1776365354.981078,0,100.0,70777.0625,81920.0,386.063,1410
1776365355.0812938,0,100.0,70777.0625,81920.0,388.229,1410
1776365355.1815047,0,100.0,70777.0625,81920.0,387.897,1410
1776365355.281721,0,100.0,70777.0625,81920.0,374.602,1410
1776365355.386068,0,100.0,70777.0625,81920.0,382.332,1410
1776365355.486281,0,100.0,70777.0625,81920.0,379.218,1410
1776365355.5864923,0,100.0,70777.0625,81920.0,377.993,1410
1776365355.6866817,0,100.0,70777.0625,81920.0,388.845,1410
1776365355.7868552,0,100.0,70777.0625,81920.0,334.592,1410
1776365355.8870308,0,100.0,70777.0625,81920.0,399.697,1395
1776365355.9872468,0,97.0,70777.0625,81920.0,371.765,1410
1776365356.0874615,0,97.0,70777.0625,81920.0,378.602,1410
1776365356.1876733,0,100.0,70777.0625,81920.0,381.052,1410
1776365356.2878802,0,100.0,70777.0625,81920.0,375.819,1410
1776365356.388092,0,100.0,70777.0625,81920.0,382.609,1410
1776365356.4883034,0,100.0,70777.0625,81920.0,373.322,1410
1776365356.5885172,0,100.0,70777.0625,81920.0,386.063,1410
1776365356.6887147,0,100.0,70777.0625,81920.0,380.167,1410
1776365356.7889671,0,100.0,70777.0625,81920.0,382.332,1410
1776365356.8893828,0,100.0,70777.0625,81920.0,372.705,1410
1776365356.9895494,0,100.0,70777.0625,81920.0,381.052,1410
1776365357.08975,0,100.0,70777.0625,81920.0,380.775,1410
1776365357.1899273,0,100.0,70777.0625,81920.0,383.225,1410
1776365357.290141,0,100.0,70777.0625,81920.0,374.602,1410
1776365357.3903518,0,100.0,70777.0625,81920.0,384.506,1410
1776365357.4905763,0,100.0,70777.0625,81920.0,376.104,1410
1776365357.5907884,0,100.0,70777.0625,81920.0,380.167,1410
1776365357.6910021,0,100.0,70777.0625,81920.0,385.731,1410
