request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776365395.7169812,199.3570327758789,18.12159407372568,4820.363521575928,173,256,
1,1776365395.7171252,201.10511779785156,18.13095971649768,4824.499845504761,74,256,
2,1776365395.7171876,166.27192497253418,18.204957363652248,4808.536052703857,119,256,
3,1776365395.717241,141.2830352783203,18.279807707842657,4802.634000778198,83,256,
4,1776365395.7172923,165.99154472351074,18.20364278905532,4807.920455932617,65,256,
5,1776365395.7173994,166.60523414611816,18.218724867876837,4812.380075454712,47,256,
6,1776365395.717451,166.8832302093506,18.223843855016373,4813.963413238525,137,256,
7,1776365395.7175004,166.92304611206055,18.202641431023093,4808.596611022949,38,256,
8,1776365395.717548,165.63820838928223,18.200501273660098,4806.766033172607,56,256,
9,1776365395.717595,199.62573051452637,18.122597301707547,4820.888042449951,182,256,
10,1776365395.7176435,166.3351058959961,18.218275144988414,4811.995267868042,20,256,
11,1776365395.7176888,165.36712646484375,18.23712049746046,4815.832853317261,137,256,
12,1776365395.717737,200.40535926818848,18.125023561365463,4822.286367416382,38,256,
13,1776365395.7177842,140.7148838043213,18.250303642422544,4794.54231262207,137,256,
14,1776365395.7178311,165.59553146362305,18.204157960181142,4807.655811309814,47,256,
15,1776365395.7178764,198.52805137634277,18.12278990652047,4819.8394775390625,38,256,
16,1776365395.717922,200.29568672180176,18.130218281465417,4823.501348495483,65,256,
17,1776365395.7179682,198.98414611816406,18.118608699125403,4819.229364395142,20,256,
18,1776365395.7180133,166.0308837890625,18.21940459457098,4811.979055404663,146,256,
19,1776365395.71806,200.09469985961914,18.127027212404737,4822.486639022827,146,256,
20,1776365395.718108,165.10796546936035,18.201401654411764,4806.46538734436,38,256,
21,1776365395.7181535,165.76004028320312,18.21609945858226,4810.86540222168,128,256,
22,1776365395.718265,198.974609375,18.123974519617416,4820.588111877441,182,256,
23,1776365395.7183151,198.98438453674316,18.12898317972819,4821.875095367432,173,256,
24,1776365395.7183628,165.2069091796875,18.210224076813343,4808.81404876709,83,256,
25,1776365395.7184095,165.10558128356934,18.2071377249325,4807.925701141357,137,256,
26,1776365395.7184548,139.98746871948242,18.187648174809475,4777.837753295898,119,256,
27,1776365395.7185004,198.78292083740234,18.12742644665288,4821.276664733887,92,256,
28,1776365395.7185454,139.7266387939453,18.212408177992877,4783.890724182129,119,256,
29,1776365395.7185915,140.1510238647461,18.28136818081725,4801.8999099731445,65,256,
30,1776365395.718637,139.6808624267578,18.22519208870682,4787.104845046997,47,256,
31,1776365395.7186832,140.0458812713623,18.233627431532916,4789.620876312256,83,256,
32,1776365395.718729,197.51548767089844,18.11665740667605,4817.263126373291,74,256,
33,1776365395.718774,140.10381698608398,18.23845938140271,4790.910959243774,128,256,
