request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776365212.885646,55.08780479431152,11.270367865468941,2929.0316104888916,173,256,
1,1776365212.8858962,55.04345893859863,11.283264908136106,2932.2760105133057,74,256,
2,1776365212.8860068,54.859161376953125,11.280289818258847,2931.333065032959,119,256,
3,1776365212.8861306,54.68916893005371,11.273317711026062,2929.385185241699,83,256,
4,1776365212.8862164,54.451942443847656,11.268712960037531,2927.973747253418,65,256,
5,1776365212.8863943,49.66568946838379,11.239366905362,2915.7042503356934,47,256,
6,1776365212.8864799,54.36515808105469,11.27777660594267,2930.1981925964355,137,256,
7,1776365212.8865614,54.323673248291016,11.2823533076866,2931.323766708374,38,256,
8,1776365215.8025901,29.83379364013672,11.246551251878925,2897.7043628692627,56,256,
9,1776365215.8161309,47.86181449890137,11.258162704168582,2918.6933040618896,182,256,
10,1776365215.8163433,47.68800735473633,11.260297251682655,2919.0638065338135,20,256,
11,1776365215.8164923,47.58334159851074,11.260715185427198,2919.0657138824463,137,256,
12,1776365215.8186631,45.42875289916992,11.263867920520259,2917.715072631836,38,256,
13,1776365215.8188436,45.26185989379883,11.264600005804324,2917.7348613739014,137,256,
14,1776365215.8190022,45.14813423156738,11.265845392264572,2917.938709259033,47,256,
15,1776365215.8191342,45.03297805786133,11.266613941566616,2918.0195331573486,38,256,
16,1776365218.7008855,36.44824028015137,11.29609837251551,2916.9533252716064,65,256,
17,1776365218.7360258,45.76849937438965,11.306405534931258,2928.9019107818604,20,256,
18,1776365218.736168,45.66001892089844,11.309288997276157,2929.5287132263184,146,256,
19,1776365218.7362657,45.622825622558594,11.311836803660674,2930.1412105560303,146,256,
20,1776365218.7374694,44.43836212158203,11.31450054692287,2929.636001586914,38,256,
21,1776365218.737605,44.317007064819336,11.315623451681699,2929.8009872436523,128,256,
22,1776365218.7377112,44.22426223754883,11.317765478994332,2930.2544593811035,182,256,
23,1776365218.7378058,44.16322708129883,11.32032917995079,2930.84716796875,173,256,
24,1776365221.6184916,33.82277488708496,11.253446691176471,2903.451681137085,83,256,
25,1776365221.6654212,46.26274108886719,11.252824932921166,2915.7330989837646,137,256,
26,1776365221.6693938,42.42062568664551,11.255145540424422,2912.482738494873,119,256,
27,1776365221.6695857,42.26398468017578,11.257126752068014,2912.8313064575195,92,256,
28,1776365221.6697311,42.23918914794922,11.261050841387581,2913.807153701782,119,256,
29,1776365221.6698625,42.14072227478027,11.263268601660634,2914.274215698242,65,256,
30,1776365221.6699846,42.04225540161133,11.264643949620863,2914.5264625549316,47,256,
31,1776365221.6701028,52.66070365905762,11.247704075831994,2920.825242996216,83,256,
32,1776365224.5224667,35.42590141296387,11.290568931429993,2914.5209789276123,74,256,
33,1776365224.5829377,45.735836029052734,11.286498986038508,2923.793077468872,128,256,
34,1776365224.583196,45.53556442260742,11.289051467297124,2924.243688583374,146,256,
35,1776365224.5833523,45.48168182373047,11.291107476926317,2924.7140884399414,74,256,
36,1776365224.5849779,43.88761520385742,11.295070835188323,2924.13067817688,146,256,
37,1776365224.585167,43.72215270996094,11.2975045746448,2924.5858192443848,182,256,
38,1776365224.585308,43.60461235046387,11.300176732680377,2925.14967918396,155,256,
39,1776365224.591506,37.49728202819824,11.302352419086532,2919.5971488952637,164,256,
40,1776365227.4374173,34.54470634460449,11.266547558354397,2907.5143337249756,164,256,
41,1776365227.5085685,46.60916328430176,11.25952028760723,2917.7868366241455,128,256,
42,1776365227.5087764,46.51188850402832,11.261998905855066,2918.3216094970703,11,256,
43,1776365227.5089219,46.40364646911621,11.26244675879385,2918.327569961548,164,256,
44,1776365227.5118802,43.532371520996094,11.26402499629002,2915.858745574951,29,256,
45,1776365227.5120604,43.382883071899414,11.266340928919176,2916.299819946289,92,256,
46,1776365227.512196,43.27130317687988,11.267617169548483,2916.513681411743,164,256,
47,1776365227.5123193,43.169260025024414,11.269456265019436,2916.8806076049805,92,256,
48,1776365230.345829,34.38115119934082,11.282916162528243,2911.524772644043,182,256,
49,1776365230.4268873,46.228885650634766,11.287058100980872,2924.428701400757,128,256,
50,1776365230.4280252,45.14503479003906,11.289675095502067,2924.0121841430664,164,256,
51,1776365230.4281435,45.08662223815918,11.29150110132554,2924.419403076172,38,256,
52,1776365230.4282362,45.01485824584961,11.292215422088026,2924.529790878296,110,256,
53,1776365230.4296126,43.656110763549805,11.295413035972446,2923.9864349365234,101,256,
54,1776365230.4297314,43.6248779296875,11.296528460932713,2924.2396354675293,146,256,
55,1776365230.4298246,43.55287551879883,11.298378776101504,2924.6394634246826,155,256,
56,1776365233.2581239,35.501956939697266,11.272708107443417,2910.0425243377686,11,256,
57,1776365233.3518572,46.45133018493652,11.270994298598346,2920.5548763275146,164,256,
58,1776365233.3532383,45.14479637145996,11.276016048356599,2920.5288887023926,83,256,
59,1776365233.3533733,45.1352596282959,11.278204824410233,2921.0774898529053,119,256,
60,1776365233.353466,45.063018798828125,11.279690499399223,2921.38409614563,164,256,
61,1776365233.3551514,43.39456558227539,11.281294916190353,2920.1247692108154,182,256,
62,1776365233.3552668,43.294668197631836,11.283057343726064,2920.4742908477783,38,256,
63,1776365233.35536,43.21599006652832,11.283717435948988,2920.5639362335205,74,256,
64,1776365236.1688461,34.42573547363281,11.275272743374694,2909.6202850341797,164,256,
65,1776365236.2741957,46.15974426269531,11.263678120631798,2918.3976650238037,92,256,
66,1776365236.2743258,46.09417915344238,11.265120786779066,2918.6999797821045,29,256,
67,1776365236.2762594,44.18349266052246,11.267370336196002,2917.362928390503,128,256,
68,1776365236.2763743,44.116973876953125,11.269048615997912,2917.724370956421,155,256,
69,1776365236.276464,44.04473304748535,11.270955029655905,2918.138265609741,56,256,
70,1776365236.276541,43.98202896118164,11.271898419249291,2918.316125869751,83,256,
71,1776365236.2766192,43.93744468688965,11.273326125799441,2918.635606765747,83,256,
72,1776365239.0795221,33.54454040527344,11.284371918322993,2911.0593795776367,164,256,
73,1776365239.193334,47.75547981262207,11.281041538014131,2924.4210720062256,119,256,
74,1776365239.1934905,47.64723777770996,11.282896528057023,2924.785852432251,128,256,
75,1776365239.195655,45.54271697998047,11.284112930297852,2922.9915142059326,11,256,
76,1776365239.1957746,45.44186592102051,11.286615857891007,2923.5289096832275,128,256,
77,1776365239.1958668,45.36557197570801,11.288012710272097,2923.808813095093,155,256,
78,1776365239.1959577,45.28951644897461,11.289609647264667,2924.139976501465,38,256,
79,1776365239.1960387,45.24493217468262,11.290189331653071,2924.243211746216,110,256,
80,1776365241.9912472,35.15028953552246,11.272840873867858,2909.724712371826,74,256,
81,1776365242.1188498,46.75698280334473,11.267219805249981,2919.89803314209,128,256,
82,1776365242.1190865,46.55289649963379,11.270380955116421,2920.5000400543213,173,256,
83,1776365242.1191833,46.51236534118652,11.272285498824774,2920.945167541504,146,256,
84,1776365242.1207225,44.99197006225586,11.274074105655446,2919.8808670043945,11,256,
85,1776365242.1208503,44.88110542297363,11.276317110248641,2920.341968536377,74,256,
86,1776365242.1209378,44.83628273010254,11.277393266266467,2920.5715656280518,11,256,
87,1776365242.1210115,44.779062271118164,11.27784859900381,2920.63045501709,20,256,
88,1776365244.9013703,34.51132774353027,11.258291730693742,2905.3757190704346,38,256,
89,1776365245.0394173,43.76697540283203,11.270846572576785,2917.832851409912,173,256,
90,1776365245.0408542,42.374372482299805,11.27304937325272,2917.001962661743,146,256,
91,1776365245.0409758,42.29998588562012,11.274460250256109,2917.2873497009277,65,256,
92,1776365245.0410714,42.22226142883301,11.27775790644627,2918.050527572632,164,256,
93,1776365245.0419028,41.432857513427734,11.279517529057522,2917.7098274230957,65,256,
94,1776365245.0420141,41.33915901184082,11.280370226093368,2917.8335666656494,11,256,
95,1776365245.0421016,41.313886642456055,11.280602099848728,2917.867422103882,164,256,
96,1776365247.8071709,35.64786911010742,11.270544575709923,2909.6367359161377,92,256,
97,1776365247.9586318,46.55289649963379,11.260613273171817,2918.0092811584473,164,256,
98,1776365247.9587674,46.45061492919922,11.263234942567115,2918.5755252838135,47,256,
99,1776365247.9588594,46.4174747467041,11.263850155998679,2918.699264526367,47,256,
100,1776365247.9605124,44.78335380554199,11.266700894224877,2917.7920818328857,47,256,
101,1776365247.9606352,44.67487335205078,11.267508712469363,2917.8895950317383,119,256,
102,1776365247.9607196,44.629812240600586,11.268753163954791,2918.1618690490723,146,256,
103,1776365247.9608195,44.54517364501953,11.270540835810642,2918.5330867767334,137,256,
104,1776365250.717507,33.86235237121582,11.289573183246688,2912.703514099121,65,256,
105,1776365250.8778534,45.79901695251465,11.285187216366038,2923.5217571258545,83,256,
106,1776365250.87808,45.606136322021484,11.286448497398228,2923.6505031585693,164,256,
107,1776365250.8781784,45.56918144226074,11.287919212790097,2923.9885807037354,146,256,
108,1776365250.8798325,43.93410682678223,11.289329154818665,2922.713041305542,164,256,
109,1776365250.8799553,43.825626373291016,11.292809131098728,2923.491954803467,11,256,
110,1776365250.8800445,43.749094009399414,11.293292513080672,2923.5386848449707,137,256,
111,1776365250.8801231,43.703556060791016,11.294655706368241,2923.8407611846924,173,256,
112,1776365253.6306703,33.4467887878418,11.268287546494427,2906.860113143921,56,256,
113,1776365253.8030295,45.23801803588867,11.269027111577053,2918.839931488037,146,256,
114,1776365253.8031616,45.13978958129883,11.275452258540135,2920.380115509033,119,256,
115,1776365253.803253,45.10784149169922,11.277630749870749,2920.9036827087402,83,256,
116,1776365253.8033333,45.050859451293945,11.27933146906834,2921.2803840637207,83,256,
117,1776365253.804481,43.91980171203613,11.280930276010551,2920.5570220947266,29,256,
118,1776365253.8045871,43.860435485839844,11.281757728726257,2920.708656311035,74,256,
119,1776365253.8046682,43.796539306640625,11.283257428337546,2921.027183532715,101,256,
120,1776365256.5380857,35.29095649719238,11.252362120385264,2904.6432971954346,83,256,
121,1776365256.7231295,45.08519172668457,11.246436249976064,2912.926435470581,92,256,
122,1776365256.7263029,42.04201698303223,11.25042578753303,2910.900592803955,101,256,
123,1776365256.726502,41.876792907714844,11.252487407011145,2911.2610816955566,74,256,
124,1776365256.7266493,41.86511039733887,11.253587872374291,2911.530017852783,11,256,
125,1776365256.7267792,41.76640510559082,11.254244224697937,2911.5986824035645,101,256,
126,1776365256.726905,41.66364669799805,11.255988887712068,2911.940813064575,83,256,
127,1776365256.7270486,41.541337966918945,11.257671842388078,2912.247657775879,101,256,
128,1776365259.4434419,33.94937515258789,11.249143002079983,2902.4808406829834,83,256,
129,1776365259.6368554,46.065568923950195,11.245246027030197,2913.6033058166504,65,256,
130,1776365259.639837,43.26629638671875,11.246063195022883,2911.0124111175537,119,256,
131,1776365259.6400216,43.120384216308594,11.248100505155676,2911.386013031006,29,256,
132,1776365259.6401625,43.06769371032715,11.25024440241795,2911.8800163269043,83,256,
133,1776365259.6402557,43.00522804260254,11.251231735827876,2912.069320678711,101,256,
134,1776365259.6403384,42.94633865356445,11.252317241593904,2912.2872352600098,47,256,
135,1776365259.6404102,42.896270751953125,11.252963309194527,2912.4019145965576,29,256,
136,1776365262.3466816,34.9423885345459,11.271073771458045,2909.0662002563477,74,256,
137,1776365262.5516825,46.283721923828125,11.276822931626263,2921.8735694885254,137,256,
138,1776365262.551832,46.17738723754883,11.279438991172642,2922.4343299865723,74,256,
139,1776365262.5519223,46.16713523864746,11.280186971028646,2922.614812850952,146,256,
140,1776365262.553047,45.06731033325195,11.28378568911085,2922.4326610565186,38,256,
141,1776365262.5531542,44.97885704040527,11.284512164545994,2922.529458999634,182,256,
142,1776365262.5532374,44.91233825683594,11.286164265052944,2922.884225845337,101,256,
143,1776365262.5533142,44.878482818603516,11.287189932430492,2923.111915588379,11,256,
144,1776365265.2563584,34.29079055786133,11.29441728778914,2914.367198944092,164,256,
145,1776365265.475015,45.020341873168945,11.29295966204475,2924.72505569458,38,256,
146,1776365265.4752746,44.79527473449707,11.322465163982468,1754.4875144958496,11,152,
147,1776365265.4753637,44.756412506103516,11.295160592771044,2925.0223636627197,155,256,
148,1776365265.476707,43.43128204345703,11.296924890256395,2924.147129058838,92,256,
149,1776365265.4768162,43.37286949157715,11.297851450303021,2924.3249893188477,20,256,
150,1776365265.4768999,43.30730438232422,11.298334832284965,2924.3826866149902,56,256,
151,1776365265.476979,43.2429313659668,11.299049153047449,2924.5004653930664,155,256,
152,1776365267.2303116,33.79082679748535,11.295186772066003,2914.0634536743164,164,256,
153,1776365268.171519,34.30342674255371,11.277673758712469,2910.1102352142334,146,256,
154,1776365268.4001658,47.10245132446289,11.266105315264534,2919.959306716919,83,256,
155,1776365268.4019222,45.4556941986084,11.267922906314626,2918.776035308838,164,256,
156,1776365268.4020338,45.3648567199707,11.271390727922029,2919.569492340088,29,256,
157,1776365268.4021187,45.29595375061035,11.272046145270853,2919.6677207946777,74,256,
158,1776365268.4021978,45.230865478515625,11.272974575267119,2919.839382171631,83,256,
159,1776365268.4022777,45.18485069274902,11.273817922554764,2920.008420944214,119,256,
160,1776365270.145069,34.0571403503418,11.27187691482843,2908.385753631592,119,256,
161,1776365271.0822265,33.78558158874512,11.277545667162128,2909.559726715088,65,256,
162,1776365271.321233,46.65637016296387,11.2761095458386,2922.0643043518066,29,256,
163,1776365271.3214781,46.5085506439209,11.278625563079236,2922.558069229126,119,256,
164,1776365271.3226953,45.31121253967285,11.280127132640166,2921.743631362915,110,256,
165,1776365271.3228097,45.2122688293457,11.281312680711933,2921.9470024108887,38,256,
166,1776365271.3229046,45.13049125671387,11.281926024193858,2922.0216274261475,173,256,
167,1776365271.3231094,44.960975646972656,11.283413569132486,2922.231435775757,137,256,
168,1776365273.0541563,33.78486633300781,11.29299145118863,2913.4976863861084,137,256,
169,1776365273.9922655,34.58976745605469,11.29286335963829,2914.2699241638184,56,256,
170,1776365274.2437794,47.11556434631348,11.288319382013059,2925.6370067596436,38,256,
171,1776365274.2457645,45.246124267578125,11.289406757728726,2924.0448474884033,83,256,
172,1776365274.245877,45.15528678894043,11.292077045814663,2924.6349334716797,74,256,
173,1776365274.2459607,45.08638381958008,11.29313543731091,2924.8359203338623,20,256,
174,1776365274.2460337,45.02749443054199,11.293632843915153,2924.9038696289062,182,256,
175,1776365274.2461052,44.99197006225586,11.295506533454446,2925.3461360931396,128,256,
176,1776365275.9683328,33.6756706237793,11.282698313395182,2910.763740539551,83,256,
177,1776365276.90697,34.67369079589844,11.281491260902554,2911.45396232605,20,256,
178,1776365277.1701891,48.03776741027832,11.270361320645202,2921.9799041748047,128,256,
179,1776365277.1703887,47.9426383972168,11.274150773590685,2922.851085662842,182,256,
180,1776365277.1718698,46.48160934448242,11.275971169565238,2921.854257583618,47,256,
181,1776365277.1719806,46.385765075683594,11.276671465705423,2921.9369888305664,92,256,
182,1776365277.172065,46.31447792053223,11.27768778333477,2922.1248626708984,128,256,
183,1776365277.172146,46.26822471618652,11.278855566884957,2922.3763942718506,65,256,
184,1776365278.879687,35.00199317932129,11.266810286278819,2908.03861618042,92,256,
185,1776365279.8187432,34.513235092163086,11.263189128800935,2906.6264629364014,146,256,
186,1776365280.092947,47.96099662780762,11.25804489734126,2918.762445449829,128,256,
187,1776365280.0948014,46.20623588562012,11.26247293808881,2918.1368350982666,110,256,
188,1776365280.0949275,46.096086502075195,11.26409792432598,2918.4410572052,74,256,
189,1776365280.0950832,45.99428176879883,11.265031964171166,2918.5774326324463,182,256,
190,1776365280.0951734,45.92394828796387,11.266792521757239,2918.9560413360596,20,256,
191,1776365280.0952463,45.865774154663086,11.267337612077302,2919.036865234375,47,256,
192,1776365281.788243,33.55550765991211,11.28214948317584,2910.503625869751,65,256,
193,1776365282.726072,35.674333572387695,11.372943017996993,2935.774803161621,128,256,
194,1776365283.012595,47.11723327636719,11.39364897036085,2952.497720718384,146,256,
195,1776365283.0145752,45.22275924682617,11.395634856878543,2951.1096477508545,47,256,
196,1776365283.0147376,45.119285583496094,11.396173402374865,2951.143503189087,83,256,
197,1776365283.014832,45.04966735839844,11.397424398684034,2951.392889022827,182,256,
198,1776365283.0149162,44.98147964477539,11.399055929744945,2951.7407417297363,182,256,
199,1776365283.015074,44.838905334472656,11.400701485428156,2952.0177841186523,128,256,
