timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776365286.016916,0,100.0,70777.0625,81920.0,243.745,1410
1776365286.1202087,0,76.0,70777.0625,81920.0,216.789,1410
1776365286.2203918,0,76.0,70777.0625,81920.0,131.583,1410
1776365286.320583,0,16.0,70777.0625,81920.0,130.078,1410
1776365286.4207892,0,16.0,70777.0625,81920.0,129.413,1410
1776365286.5209994,0,0.0,70777.0625,81920.0,128.518,1410
1776365286.621206,0,0.0,70777.0625,81920.0,127.575,1410
1776365286.7214148,0,0.0,70777.0625,81920.0,127.235,1410
1776365286.8216276,0,0.0,70777.0625,81920.0,127.235,1410
1776365286.921848,0,0.0,70777.0625,81920.0,126.958,1410
1776365287.0220437,0,0.0,70777.0625,81920.0,126.958,1410
1776365287.1222773,0,0.0,70777.0625,81920.0,126.625,1410
1776365287.2224886,0,0.0,70777.0625,81920.0,126.625,1410
1776365287.3228967,0,0.0,70777.0625,81920.0,126.625,1410
1776365287.423358,0,0.0,70777.0625,81920.0,126.348,1410
1776365287.5235734,0,0.0,70777.0625,81920.0,126.348,1410
1776365287.6237795,0,0.0,70777.0625,81920.0,126.348,1410
1776365287.7239823,0,0.0,70777.0625,81920.0,126.348,1410
1776365287.8241892,0,0.0,70777.0625,81920.0,126.348,1410
1776365287.9243996,0,0.0,70777.0625,81920.0,93.448,1155
1776365288.0245867,0,0.0,70777.0625,81920.0,91.888,1155
1776365288.1247637,0,0.0,70777.0625,81920.0,91.555,1155
1776365288.2249815,0,0.0,70777.0625,81920.0,91.555,1155
1776365288.3251903,0,0.0,70777.0625,81920.0,91.555,1155
1776365288.4253654,0,0.0,70777.0625,81920.0,91.278,1155
1776365288.5255933,0,0.0,70777.0625,81920.0,186.707,1155
1776365288.6258042,0,0.0,70777.0625,81920.0,234.164,1155
1776365288.7260127,0,76.0,70777.0625,81920.0,339.88,1410
1776365288.8262296,0,76.0,70777.0625,81920.0,343.603,1410
1776365288.9266489,0,100.0,70777.0625,81920.0,342.662,1410
1776365289.0268633,0,100.0,70777.0625,81920.0,342.046,1410
1776365289.1270428,0,100.0,70777.0625,81920.0,340.489,1410
1776365289.227253,0,100.0,70777.0625,81920.0,346.385,1410
1776365289.3274598,0,100.0,70777.0625,81920.0,347.333,1410
1776365289.427647,0,100.0,70777.0625,81920.0,344.828,1410
1776365289.527876,0,100.0,70777.0625,81920.0,342.046,1410
1776365289.6280596,0,100.0,70777.0625,81920.0,349.444,1410
1776365289.72824,0,100.0,70777.0625,81920.0,343.271,1410
1776365289.828464,0,100.0,70777.0625,81920.0,343.271,1410
1776365289.9286735,0,100.0,70777.0625,81920.0,347.001,1410
1776365290.0288944,0,100.0,70777.0625,81920.0,344.219,1410
1776365290.12926,0,100.0,70777.0625,81920.0,348.558,1410
1776365290.2295291,0,100.0,70777.0625,81920.0,346.662,1410
1776365290.3297465,0,100.0,70777.0625,81920.0,342.994,1410
1776365290.4299617,0,100.0,70777.0625,81920.0,346.662,1410
1776365290.530176,0,100.0,70777.0625,81920.0,342.662,1410
1776365290.630778,0,100.0,70777.0625,81920.0,349.167,1410
1776365290.7313867,0,100.0,70777.0625,81920.0,345.16,1410
