tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,956,1776634105.0120637,89.61248397827148,1934.8952770233154,64,200,False,
chat,1095,1776634136.6124213,76.67851448059082,1955.2521705627441,64,200,False,
chat,1306,1776634176.130812,34.30747985839844,754.6179294586182,64,200,False,
chat,1327,1776634178.9496112,43.60079765319824,749.5014667510986,58,200,False,
chat,1098,1776634136.8810644,68.3743953704834,1956.4321041107178,64,200,False,
chat,1300,1776634175.3625288,30.74026107788086,756.0837268829346,64,200,False,
chat,690,1776634048.0807996,67.98005104064941,1957.4148654937744,59,200,False,
chat,1127,1776634142.6243691,63.60816955566406,1915.069341659546,63,200,False,
chat,1341,1776634181.0704727,59.07273292541504,757.8022480010986,61,200,False,
chat,1230,1776634163.3964684,100.82411766052246,2008.1403255462646,62,200,False,
chat,1334,1776634180.1089091,33.057451248168945,758.1984996795654,63,200,False,
chat,1189,1776634154.9813654,75.32787322998047,1908.557415008545,64,200,False,
chat,1331,1776634179.511347,41.117191314697266,757.3747634887695,63,200,False,
chat,60,1776633920.1738136,84.54513549804688,1881.4027309417725,60,200,False,
chat,977,1776634110.7185662,121.3846206665039,1901.0672569274902,62,200,False,
chat,1204,1776634158.2270393,97.32532501220703,1908.9550971984863,63,200,False,
chat,1238,1776634164.194174,78.34839820861816,2009.425401687622,64,200,False,
chat,566,1776634028.1717193,93.65081787109375,1931.6496849060059,61,200,False,
chat,1096,1776634136.8035738,83.44674110412598,1967.1070575714111,64,200,False,
chat,1201,1776634157.4779322,90.33536911010742,1925.473928451538,60,200,False,
chat,77,1776633924.7078218,90.10481834411621,1547.7936267852783,64,200,False,
chat,540,1776634021.7436607,79.46252822875977,1936.1045360565186,64,200,False,
chat,1130,1776634142.8691585,88.93275260925293,1937.9682540893555,64,200,False,
chat,1314,1776634177.2608218,32.45997428894043,755.2192211151123,63,200,False,
chat,1305,1776634175.8737588,39.27016258239746,761.044979095459,64,200,False,
chat,1097,1776634136.859509,89.88642692565918,1977.8122901916504,64,200,False,
chat,1160,1776634149.53868,89.83540534973145,1918.499231338501,64,200,False,
chat,1018,1776634121.5616994,59.583425521850586,1908.5032939910889,64,200,False,
chat,1316,1776634177.5135386,32.578468322753906,751.5950202941895,63,200,False,
chat,156,1776633940.1039507,96.96483612060547,1954.97727394104,64,200,False,
chat,1203,1776634158.2231991,70.08886337280273,1912.3282432556152,64,200,False,
chat,934,1776634100.1280336,91.44186973571777,2006.0572624206543,60,200,False,
chat,1020,1776634121.65628,118.54696273803711,1927.0787239074707,60,200,False,
chat,1309,1776634176.226365,29.614925384521484,749.9747276306152,63,200,False,
chat,1129,1776634142.860236,98.38342666625977,1920.1796054840088,60,200,False,
chat,1311,1776634176.9677684,31.72135353088379,750.8983612060547,64,200,False,
chat,522,1776634016.7064002,87.37969398498535,1904.3018817901611,63,200,False,
chat,529,1776634019.8206522,89.35284614562988,1908.2984924316406,64,200,False,
chat,1100,1776634137.05771,92.56172180175781,1985.4869842529297,64,200,False,
chat,1222,1776634162.0873544,117.45285987854004,1949.5809078216553,58,200,False,
chat,978,1776634111.3504338,91.77231788635254,1916.8555736541748,62,200,False,
chat,287,1776633964.125976,62.73293495178223,1932.3217868804932,64,200,False,
chat,531,1776634020.596668,87.15128898620605,1922.764778137207,64,200,False,
chat,928,1776634099.5109055,89.80369567871094,1999.6256828308105,63,200,False,
chat,1267,1776634169.3730485,85.23678779602051,1731.1270236968994,58,200,False,
chat,158,1776633940.2163944,83.56356620788574,1938.3320808410645,63,200,False,
chat,677,1776634046.3209283,93.71328353881836,2014.228105545044,64,200,False,
chat,1132,1776634143.1715474,88.82522583007812,1924.5917797088623,61,200,False,
chat,1182,1776634153.5086143,92.29350090026855,1960.0896835327148,61,200,False,
chat,71,1776633923.2027147,91.76778793334961,1909.916639328003,59,200,False,
chat,177,1776633943.5651186,76.0030746459961,1891.850233078003,64,200,False,
chat,530,1776634020.5046568,85.83688735961914,1919.435977935791,59,200,False,
chat,1099,1776634136.9996293,90.56901931762695,1983.1733703613281,64,200,False,
chat,1313,1776634177.1489487,30.103206634521484,753.6098957061768,61,200,False,
chat,663,1776634044.7189767,72.45159149169922,2023.9477157592773,64,200,False,
chat,1180,1776634153.3163297,100.76785087585449,1981.0636043548584,64,200,False,
chat,1336,1776634180.2761357,49.89433288574219,761.7943286895752,62,200,False,
chat,532,1776634020.600327,83.53567123413086,1919.2779064178467,60,200,False,
chat,726,1776634055.597165,84.57493782043457,1916.752576828003,60,200,False,
chat,1184,1776634153.6297128,102.63371467590332,1963.3347988128662,64,200,False,
chat,1337,1776634180.4192832,33.191680908203125,756.0241222381592,64,200,False,
chat,667,1776634044.9549267,80.45125007629395,2032.2041511535645,59,200,False,
chat,215,1776633950.8745577,113.10529708862305,1949.3155479431152,60,200,False,
chat,736,1776634057.63126,98.99640083312988,1934.3938827514648,63,200,False,
chat,1328,1776634179.13235,29.78038787841797,748.105525970459,59,200,False,
chat,534,1776634020.852487,95.4732894897461,1931.7693710327148,63,200,False,
chat,744,1776634059.5811276,82.1835994720459,1909.0569019317627,64,200,False,
chat,1035,1776634124.7233162,92.12517738342285,1930.6378364562988,63,200,False,
chat,61,1776633920.4521506,89.4620418548584,1888.9026641845703,62,200,False,
chat,533,1776634020.6276135,116.77813529968262,1923.095941543579,61,200,False,
chat,1046,1776634126.6646605,79.1475772857666,1920.361042022705,63,200,False,
chat,1104,1776634137.401424,83.91141891479492,1962.0602130889893,60,200,False,
chat,704,1776634050.4015093,133.0850124359131,1902.2161960601807,54,200,False,
chat,1120,1776634141.2912395,155.18879890441895,1933.8412284851074,62,200,False,
chat,72,1776633923.7048507,112.47992515563965,1896.8329429626465,60,200,False,
chat,476,1776634005.9387813,74.7227668762207,1903.5711288452148,64,200,False,
chat,618,1776634037.724938,70.43933868408203,1924.6532917022705,64,200,False,
chat,62,1776633920.4766707,89.2636775970459,1895.2224254608154,64,200,False,
chat,942,1776634101.3214273,93.66083145141602,1940.356969833374,64,200,False,
chat,1039,1776634125.5708103,118.49427223205566,1939.0666484832764,59,200,False,
chat,74,1776633923.8089075,96.18473052978516,1894.9315547943115,57,200,False,
chat,281,1776633963.506041,96.02928161621094,1967.9388999938965,64,200,False,
chat,979,1776634111.5143967,101.09877586364746,1897.1660137176514,62,200,False,
chat,1215,1776634160.0479016,118.57318878173828,1915.740966796875,59,200,False,
chat,619,1776634037.8976545,138.36097717285156,1922.6415157318115,54,200,False,
