timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776364728.2250383,0,100.0,70952.875,81559.0,455.401,1980
1776364728.3309906,0,100.0,70952.875,81559.0,428.237,1980
1776364728.4311345,0,0.0,70952.875,81559.0,400.537,1980
1776364728.531234,0,0.0,70952.875,81559.0,368.696,1980
1776364728.6313481,0,0.0,70952.875,81559.0,335.873,1980
1776364728.7315607,0,0.0,70952.875,81559.0,303.108,1980
1776364728.8317063,0,0.0,70952.875,81559.0,271.031,1980
1776364728.9318764,0,0.0,70952.875,81559.0,237.788,1980
1776364729.0320702,0,0.0,70952.875,81559.0,204.802,1980
1776364729.132196,0,0.0,70952.875,81559.0,173.231,1980
1776364729.2323153,0,0.0,70952.875,81559.0,141.345,1980
1776364729.3324344,0,0.0,70952.875,81559.0,129.79,1980
1776364729.432555,0,0.0,70952.875,81559.0,127.007,1980
1776364729.532683,0,0.0,70952.875,81559.0,123.611,1980
1776364729.632828,0,0.0,70952.875,81559.0,123.586,1980
1776364729.7330704,0,0.0,70952.875,81559.0,123.535,1980
1776364729.8332744,0,0.0,70952.875,81559.0,123.494,1980
1776364729.9337056,0,0.0,70952.875,81559.0,123.494,1980
1776364730.0338366,0,0.0,70952.875,81559.0,123.387,1980
1776364730.1339555,0,0.0,70952.875,81559.0,123.356,1980
1776364730.2340705,0,0.0,70952.875,81559.0,123.325,1980
1776364730.3341835,0,0.0,70952.875,81559.0,123.239,1980
1776364730.4343045,0,0.0,70952.875,81559.0,123.252,1980
1776364730.5344272,0,0.0,70952.875,81559.0,123.213,1980
1776364730.6345594,0,0.0,70952.875,81559.0,123.129,1980
1776364730.7347803,0,0.0,70952.875,81559.0,148.963,1980
1776364730.8349469,0,100.0,70952.875,81559.0,187.303,1980
1776364730.935085,0,100.0,70952.875,81559.0,225.907,1980
1776364731.0352163,0,100.0,70952.875,81559.0,264.901,1980
1776364731.1353605,0,100.0,70952.875,81559.0,303.767,1980
1776364731.2354972,0,100.0,70952.875,81559.0,343.141,1980
1776364731.3356183,0,100.0,70952.875,81559.0,381.977,1980
1776364731.4357321,0,100.0,70952.875,81559.0,421.273,1980
1776364731.53588,0,100.0,70952.875,81559.0,460.199,1980
1776364731.636106,0,100.0,70952.875,81559.0,499.361,1980
1776364731.7362425,0,100.0,70952.875,81559.0,512.984,1980
1776364731.8374019,0,100.0,70952.875,81559.0,513.255,1980
1776364731.9375393,0,100.0,70952.875,81559.0,515.057,1980
1776364732.037778,0,100.0,70952.875,81559.0,515.699,1980
1776364732.1379044,0,100.0,70952.875,81559.0,516.517,1980
1776364732.2380385,0,100.0,70952.875,81559.0,519.414,1980
1776364732.3384337,0,100.0,70952.875,81559.0,519.829,1980
1776364732.438642,0,100.0,70952.875,81559.0,508.439,1980
1776364732.5389938,0,49.0,70952.875,81559.0,499.155,1980
1776364732.6391792,0,49.0,70952.875,81559.0,497.115,1980
1776364732.7393143,0,100.0,70952.875,81559.0,497.687,1980
1776364732.8394406,0,100.0,70952.875,81559.0,496.609,1980
1776364732.9395638,0,100.0,70952.875,81559.0,496.882,1980
1776364733.0396872,0,100.0,70952.875,81559.0,497.487,1980
1776364733.1398103,0,100.0,70952.875,81559.0,497.331,1980
1776364733.240043,0,100.0,70952.875,81559.0,495.664,1980
1776364733.3402185,0,100.0,70952.875,81559.0,496.205,1980
1776364733.440343,0,100.0,70952.875,81559.0,508.078,1980
1776364733.5404685,0,100.0,70952.875,81559.0,517.316,1980
1776364733.6407058,0,100.0,70952.875,81559.0,520.609,1980
1776364733.740827,0,100.0,70952.875,81559.0,520.16,1980
1776364733.8409488,0,100.0,70952.875,81559.0,520.21,1980
1776364733.941075,0,100.0,70952.875,81559.0,519.585,1980
1776364734.0412016,0,100.0,70952.875,81559.0,521.386,1980
1776364734.1413229,0,100.0,70952.875,81559.0,523.47,1980
1776364734.241441,0,100.0,70952.875,81559.0,522.247,1980
1776364734.3425732,0,100.0,70952.875,81559.0,520.051,1980
1776364734.4427497,0,100.0,70952.875,81559.0,516.634,1980
1776364734.5429044,0,100.0,70952.875,81559.0,514.122,1980
1776364734.6435218,0,100.0,70952.875,81559.0,513.57,1980
1776364734.7436495,0,100.0,70952.875,81559.0,512.984,1980
1776364734.8437722,0,100.0,70952.875,81559.0,512.823,1980
1776364734.9438982,0,100.0,70952.875,81559.0,514.0,1980
1776364735.0440397,0,100.0,70952.875,81559.0,512.463,1980
1776364735.1457536,0,100.0,70952.875,81559.0,509.551,1980
1776364735.2458801,0,100.0,70952.875,81559.0,510.588,1980
1776364735.3460078,0,100.0,70952.875,81559.0,510.838,1980
1776364735.4461384,0,100.0,70952.875,81559.0,516.542,1980
1776364735.5463772,0,100.0,70952.875,81559.0,519.817,1980
1776364735.6470666,0,100.0,70952.875,81559.0,520.159,1980
1776364735.7480266,0,100.0,70952.875,81559.0,520.946,1980
1776364735.8490329,0,100.0,70952.875,81559.0,522.459,1980
1776364735.950635,0,100.0,70952.875,81559.0,523.493,1980
1776364736.0510006,0,100.0,70952.875,81559.0,525.321,1980
1776364736.1526568,0,100.0,70952.875,81559.0,524.444,1980
1776364736.2528236,0,100.0,70952.875,81559.0,520.051,1980
1776364736.352938,0,95.0,70952.875,81559.0,517.162,1980
