timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776364743.5845938,0,100.0,70952.875,81559.0,456.347,1980
1776364743.690913,0,100.0,70952.875,81559.0,427.068,1980
1776364743.7910538,0,8.0,70952.875,81559.0,414.69,1980
1776364743.8911657,0,8.0,70952.875,81559.0,419.308,1980
1776364743.9912696,0,100.0,70952.875,81559.0,426.087,1980
1776364744.091365,0,100.0,70952.875,81559.0,432.702,1980
1776364744.1914556,0,100.0,70952.875,81559.0,437.379,1980
1776364744.2915576,0,100.0,70952.875,81559.0,442.88,1980
1776364744.3916686,0,100.0,70952.875,81559.0,447.996,1980
1776364744.4917762,0,100.0,70952.875,81559.0,453.281,1980
1776364744.5918913,0,100.0,70952.875,81559.0,460.095,1980
1776364744.692228,0,100.0,70952.875,81559.0,502.959,1980
1776364744.7929478,0,100.0,70952.875,81559.0,515.95,1980
1776364744.8930643,0,100.0,70952.875,81559.0,517.4,1980
1776364744.993179,0,100.0,70952.875,81559.0,517.474,1980
1776364745.0932915,0,100.0,70952.875,81559.0,518.288,1980
1776364745.1934977,0,95.0,70952.875,81559.0,516.289,1980
1776364745.2936609,0,95.0,70952.875,81559.0,513.828,1980
1776364745.393814,0,100.0,70952.875,81559.0,516.549,1980
1776364745.4939547,0,100.0,70952.875,81559.0,518.134,1980
1776364745.5940948,0,100.0,70952.875,81559.0,512.48,1980
1776364745.694324,0,100.0,70952.875,81559.0,500.05,1980
1776364745.7945518,0,93.0,70952.875,81559.0,498.388,1980
1776364745.8947039,0,93.0,70952.875,81559.0,495.385,1980
1776364745.9948504,0,98.0,70952.875,81559.0,495.864,1980
1776364746.0950382,0,98.0,70952.875,81559.0,495.088,1980
1776364746.196459,0,100.0,70952.875,81559.0,497.649,1980
1776364746.2966282,0,100.0,70952.875,81559.0,499.27,1980
1776364746.3967564,0,100.0,70952.875,81559.0,498.74,1980
1776364746.496902,0,100.0,70952.875,81559.0,497.049,1980
1776364746.5970402,0,100.0,70952.875,81559.0,502.71,1980
1776364746.6971776,0,100.0,70952.875,81559.0,515.553,1980
1776364746.7973332,0,100.0,70952.875,81559.0,517.329,1980
1776364746.8975527,0,100.0,70952.875,81559.0,519.8,1980
1776364746.9977207,0,100.0,70952.875,81559.0,521.053,1980
1776364747.099022,0,100.0,70952.875,81559.0,520.293,1980
1776364747.199219,0,100.0,70952.875,81559.0,522.716,1980
1776364747.2993598,0,100.0,70952.875,81559.0,524.838,1980
1776364747.3994904,0,100.0,70952.875,81559.0,527.122,1980
1776364747.4996154,0,100.0,70952.875,81559.0,527.272,1980
1776364747.5997398,0,98.0,70952.875,81559.0,521.489,1980
1776364747.6998937,0,98.0,70952.875,81559.0,515.41,1980
1776364747.801116,0,95.0,70952.875,81559.0,513.167,1980
1776364747.9013278,0,95.0,70952.875,81559.0,511.892,1980
1776364748.0014534,0,100.0,70952.875,81559.0,511.492,1980
1776364748.1021314,0,100.0,70952.875,81559.0,512.407,1980
1776364748.20222,0,100.0,70952.875,81559.0,509.91,1980
1776364748.3023114,0,100.0,70952.875,81559.0,508.856,1980
1776364748.4024026,0,100.0,70952.875,81559.0,506.845,1980
1776364748.5024948,0,100.0,70952.875,81559.0,506.692,1980
1776364748.6025882,0,100.0,70952.875,81559.0,512.732,1980
1776364748.7026796,0,100.0,70952.875,81559.0,518.979,1980
1776364748.8027685,0,100.0,70952.875,81559.0,521.858,1980
1776364748.9028692,0,100.0,70952.875,81559.0,522.896,1980
1776364749.0034983,0,100.0,70952.875,81559.0,523.628,1980
1776364749.1041844,0,100.0,70952.875,81559.0,523.93,1980
1776364749.2049832,0,100.0,70952.875,81559.0,523.399,1980
1776364749.3052092,0,100.0,70952.875,81559.0,522.243,1980
1776364749.4053104,0,100.0,70952.875,81559.0,521.306,1980
1776364749.5054078,0,100.0,70952.875,81559.0,520.384,1980
1776364749.605501,0,93.0,70952.875,81559.0,513.167,1980
1776364749.7055895,0,93.0,70952.875,81559.0,510.024,1980
1776364749.8056815,0,100.0,70952.875,81559.0,509.246,1980
1776364749.9064372,0,100.0,70952.875,81559.0,508.907,1980
1776364750.0065627,0,100.0,70952.875,81559.0,508.529,1980
1776364750.106658,0,100.0,70952.875,81559.0,507.742,1980
1776364750.2067482,0,100.0,70952.875,81559.0,508.096,1980
1776364750.3068354,0,100.0,70952.875,81559.0,508.88,1980
1776364750.4069266,0,100.0,70952.875,81559.0,509.888,1980
1776364750.5070171,0,100.0,70952.875,81559.0,509.485,1980
1776364750.607107,0,100.0,70952.875,81559.0,517.524,1980
1776364750.7072113,0,100.0,70952.875,81559.0,520.471,1980
1776364750.807346,0,100.0,70952.875,81559.0,521.356,1980
1776364750.9074347,0,100.0,70952.875,81559.0,521.527,1980
1776364751.0075238,0,100.0,70952.875,81559.0,522.221,1980
1776364751.107622,0,100.0,70952.875,81559.0,521.458,1980
1776364751.207735,0,99.0,70952.875,81559.0,522.93,1980
1776364751.307881,0,99.0,70952.875,81559.0,523.365,1980
1776364751.4080803,0,98.0,70952.875,81559.0,522.202,1980
1776364751.5081766,0,98.0,70952.875,81559.0,513.653,1980
1776364751.60827,0,87.0,70952.875,81559.0,510.575,1980
1776364751.7088716,0,87.0,70952.875,81559.0,509.603,1980
1776364751.809958,0,100.0,70952.875,81559.0,508.59,1980
1776364751.9100864,0,100.0,70952.875,81559.0,508.055,1980
1776364752.010213,0,100.0,70952.875,81559.0,507.902,1980
1776364752.1115272,0,100.0,70952.875,81559.0,508.417,1980
1776364752.2116573,0,100.0,70952.875,81559.0,506.932,1980
1776364752.3117874,0,100.0,70952.875,81559.0,506.809,1980
1776364752.4119275,0,100.0,70952.875,81559.0,506.989,1980
1776364752.5125055,0,100.0,70952.875,81559.0,516.419,1980
1776364752.613361,0,100.0,70952.875,81559.0,519.849,1980
1776364752.7140858,0,100.0,70952.875,81559.0,520.832,1980
1776364752.8154688,0,100.0,70952.875,81559.0,521.306,1980
1776364752.915595,0,100.0,70952.875,81559.0,520.933,1980
1776364753.0157218,0,100.0,70952.875,81559.0,520.409,1980
1776364753.1164503,0,100.0,70952.875,81559.0,520.589,1980
1776364753.216595,0,100.0,70952.875,81559.0,519.525,1980
1776364753.3168411,0,100.0,70952.875,81559.0,518.408,1980
1776364753.4169672,0,97.0,70952.875,81559.0,509.925,1980
1776364753.51709,0,97.0,70952.875,81559.0,507.296,1980
1776364753.6172142,0,100.0,70952.875,81559.0,507.339,1980
1776364753.7173378,0,100.0,70952.875,81559.0,506.409,1980
1776364753.8174968,0,100.0,70952.875,81559.0,506.658,1980
1776364753.9177275,0,100.0,70952.875,81559.0,506.68,1980
1776364754.0179465,0,100.0,70952.875,81559.0,507.66,1980
1776364754.1180828,0,100.0,70952.875,81559.0,507.307,1980
1776364754.2183852,0,100.0,70952.875,81559.0,508.119,1980
1776364754.3186312,0,100.0,70952.875,81559.0,510.395,1980
1776364754.4187574,0,100.0,70952.875,81559.0,518.865,1980
1776364754.5190346,0,100.0,70952.875,81559.0,522.166,1980
1776364754.6193173,0,100.0,70952.875,81559.0,522.089,1980
1776364754.7196016,0,100.0,70952.875,81559.0,524.438,1980
1776364754.8198707,0,100.0,70952.875,81559.0,523.328,1980
1776364754.920193,0,100.0,70952.875,81559.0,523.898,1980
1776364755.0213594,0,100.0,70952.875,81559.0,522.05,1980
1776364755.12149,0,100.0,70952.875,81559.0,520.635,1980
1776364755.2216585,0,96.0,70952.875,81559.0,521.558,1980
1776364755.3217976,0,96.0,70952.875,81559.0,513.274,1980
1776364755.4219337,0,98.0,70952.875,81559.0,506.371,1980
1776364755.5220754,0,98.0,70952.875,81559.0,499.729,1980
1776364755.6222243,0,100.0,70952.875,81559.0,492.763,1980
1776364755.722431,0,100.0,70952.875,81559.0,485.072,1980
