request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776364778.2260811,277.18496322631836,8.747697347708842,2490.3523921966553,173,254,
1,1776364778.2264473,222.61810302734375,8.80271780724619,2467.311143875122,74,256,
2,1776364778.2265456,184.69715118408203,8.888465282963772,2451.2557983398438,119,256,
3,1776364778.226624,197.25561141967773,8.806362339094573,2442.878007888794,83,256,
4,1776364778.2266972,205.4309844970703,8.80286085839365,2450.160503387451,65,256,
5,1776364778.2268522,156.33344650268555,8.870074328254251,2418.2024002075195,47,256,
6,1776364778.2269254,223.0381965637207,8.815945830999636,2471.104383468628,137,256,
7,1776364778.226992,260.61367988586426,8.779635071283273,2481.861352920532,38,254,
8,1776364778.2270555,174.42917823791504,8.942545161527747,2454.7781944274902,56,256,
9,1776364778.2271183,155.15995025634766,8.860359004899568,2414.5514965057373,182,256,
10,1776364778.2271807,185.97674369812012,8.916031145582012,2459.564685821533,20,256,
11,1776364778.2272444,227.94795036315918,8.784965440338732,2468.114137649536,137,256,
12,1776364778.2273047,238.91234397888184,8.73396162893258,2466.0725593566895,38,256,
13,1776364778.2273662,174.83997344970703,8.959759917913699,2459.5787525177,137,256,
14,1776364778.2274294,184.10038948059082,8.894925023995194,2452.3062705993652,47,256,
15,1776364778.2274888,185.12296676635742,8.903835334029852,2455.6009769439697,38,256,
16,1776364778.2275484,185.3964328765869,8.911650788550283,2457.867383956909,65,256,
17,1776364778.227605,196.6700553894043,8.808546440274108,2442.8493976593018,20,256,
18,1776364778.2276614,185.1649284362793,8.90814089307598,2456.7408561706543,146,256,
19,1776364778.227726,172.87135124206543,8.93239413990694,2450.631856918335,146,256,
20,1776364778.227787,203.39012145996094,8.800215814627853,2447.4451541900635,38,256,
21,1776364778.2278461,193.38607788085938,8.84092555326574,2447.822093963623,128,256,
22,1776364778.2279918,238.1901741027832,8.728723899990905,2464.014768600464,182,256,
23,1776364778.2280607,243.5920238494873,8.784171646716548,2483.555793762207,173,256,
24,1776364778.22813,153.38993072509766,8.916055454927331,2426.9840717315674,83,256,
25,1776364778.2281911,195.4820156097412,8.861409916597253,2455.141544342041,137,256,
26,1776364778.2282515,181.73646926879883,8.875592549641928,2445.0125694274902,119,256,
27,1776364778.2283123,154.27088737487793,8.905639835432464,2425.2090454101562,92,256,
28,1776364778.228376,155.26556968688965,8.890294093711704,2422.290563583374,119,256,
29,1776364778.2284396,155.38406372070312,8.92180555007037,2430.4444789886475,65,256,
