timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776364638.3236358,0,37.0,70950.875,81559.0,429.894,1980
1776364638.4290423,0,37.0,70950.875,81559.0,399.39,1980
1776364638.5291364,0,0.0,70950.875,81559.0,368.897,1980
1776364638.629219,0,0.0,70950.875,81559.0,337.491,1980
1776364638.7293034,0,0.0,70950.875,81559.0,307.767,1980
1776364638.8294005,0,0.0,70950.875,81559.0,273.859,1980
1776364638.929516,0,0.0,70950.875,81559.0,245.268,1980
1776364639.0296412,0,0.0,70950.875,81559.0,208.954,1980
1776364639.129768,0,0.0,70950.875,81559.0,183.193,1980
1776364639.2298887,0,0.0,70950.875,81559.0,150.273,1980
1776364639.3301072,0,0.0,70950.875,81559.0,128.55,1980
1776364639.4302816,0,0.0,70950.875,81559.0,126.07,1980
1776364639.5304124,0,0.0,70950.875,81559.0,123.39,1980
1776364639.6305594,0,0.0,70950.875,81559.0,123.244,1980
1776364639.7306836,0,0.0,70950.875,81559.0,123.228,1980
1776364639.8308084,0,0.0,70950.875,81559.0,123.133,1980
1776364639.9309268,0,0.0,70950.875,81559.0,123.037,1980
1776364640.0310416,0,0.0,70950.875,81559.0,123.028,1980
1776364640.1311586,0,0.0,70950.875,81559.0,122.953,1980
1776364640.23128,0,0.0,70950.875,81559.0,122.916,1980
1776364640.3314028,0,0.0,70950.875,81559.0,122.916,1980
1776364640.4315195,0,0.0,70950.875,81559.0,122.828,1980
1776364640.5316315,0,0.0,70950.875,81559.0,122.834,1980
1776364640.63213,0,0.0,70950.875,81559.0,122.782,1980
1776364640.7322564,0,89.0,70950.875,81559.0,145.113,1980
1776364640.8323627,0,89.0,70950.875,81559.0,175.941,1980
1776364640.9324942,0,100.0,70950.875,81559.0,209.516,1980
1776364641.032612,0,100.0,70950.875,81559.0,239.77,1980
1776364641.1327405,0,100.0,70950.875,81559.0,275.254,1980
1776364641.2328649,0,100.0,70950.875,81559.0,304.139,1980
1776364641.333001,0,100.0,70950.875,81559.0,336.348,1980
1776364641.4331279,0,100.0,70950.875,81559.0,373.526,1980
1776364641.533276,0,100.0,70950.875,81559.0,406.149,1980
1776364641.6334553,0,100.0,70950.875,81559.0,432.671,1980
1776364641.7335894,0,100.0,70950.875,81559.0,448.588,1980
1776364641.833717,0,100.0,70950.875,81559.0,449.861,1980
1776364641.933841,0,100.0,70950.875,81559.0,450.564,1980
1776364642.033964,0,100.0,70950.875,81559.0,451.204,1980
1776364642.1340861,0,100.0,70950.875,81559.0,452.007,1980
1776364642.2342045,0,100.0,70950.875,81559.0,452.536,1980
1776364642.3343685,0,100.0,70952.875,81559.0,452.096,1980
1776364642.4345171,0,100.0,70952.875,81559.0,444.731,1980
1776364642.5346942,0,100.0,70952.875,81559.0,445.076,1980
1776364642.6348302,0,100.0,70952.875,81559.0,445.824,1980
1776364642.7349627,0,100.0,70952.875,81559.0,446.048,1980
1776364642.835086,0,100.0,70952.875,81559.0,446.581,1980
1776364642.9352126,0,100.0,70952.875,81559.0,446.835,1980
