tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,error
quiet_0,315,1776632654.1139572,47.42860794067383,763.836145401001,62,
quiet_0,241,1776632576.3004336,38.43092918395996,762.2010707855225,64,
quiet_0,250,1776632589.0232875,47.315120697021484,769.6976661682129,64,
quiet_0,37,1776632396.7302337,33.988237380981445,757.9374313354492,64,
quiet_0,79,1776632431.4998062,46.417236328125,772.8126049041748,64,
quiet_0,245,1776632584.8242497,51.553964614868164,760.308027267456,58,
quiet_0,174,1776632521.008373,38.088321685791016,755.267858505249,59,
quiet_0,296,1776632633.2272284,34.6674919128418,754.2963027954102,64,
quiet_0,0,1776632358.9683452,2851.529598236084,6627.870321273804,64,
quiet_0,238,1776632573.3381493,39.247989654541016,762.0549201965332,64,
quiet_0,94,1776632454.4495,52.394866943359375,766.0617828369141,60,
quiet_0,127,1776632488.7493625,44.800758361816406,774.3761539459229,64,
quiet_0,237,1776632570.8917782,45.73702812194824,760.4694366455078,63,
quiet_0,276,1776632610.1285093,50.45461654663086,759.1047286987305,63,
quiet_0,308,1776632648.7020452,50.1551628112793,766.7403221130371,61,
quiet_0,314,1776632653.216099,36.20553016662598,760.1943016052246,64,
quiet_0,319,1776632656.7999496,31.987428665161133,764.5800113677979,64,
quiet_0,49,1776632408.7642865,47.19996452331543,761.6744041442871,60,
quiet_0,316,1776632654.60728,52.779436111450195,769.1786289215088,57,
quiet_0,45,1776632406.2666478,42.72747039794922,771.0099220275879,64,
quiet_0,47,1776632408.2464898,49.569129943847656,759.6397399902344,62,
quiet_0,9,1776632368.905835,53.607940673828125,774.1217613220215,63,
quiet_0,136,1776632493.3043098,48.19822311401367,776.4334678649902,58,
quiet_0,258,1776632594.2674913,32.37271308898926,749.7351169586182,63,
quiet_0,57,1776632417.5315273,45.664310455322266,757.981538772583,63,
quiet_0,217,1776632556.2163985,51.79166793823242,765.6331062316895,61,
quiet_0,249,1776632587.950528,48.6907958984375,761.3623142242432,62,
quiet_0,310,1776632651.691181,49.14426803588867,759.5269680023193,59,
quiet_0,26,1776632384.89153,32.41562843322754,752.6094913482666,63,
quiet_0,138,1776632493.4508533,40.93766212463379,779.3142795562744,64,
quiet_0,3,1776632363.6258638,998.873233795166,2070.148468017578,63,
quiet_0,81,1776632432.4831257,52.02078819274902,764.7397518157959,63,
quiet_0,142,1776632495.7477372,60.00924110412598,776.7715454101562,62,
quiet_0,228,1776632564.9516966,39.96896743774414,758.1703662872314,64,
quiet_0,246,1776632586.4752016,38.715362548828125,763.5006904602051,64,
quiet_0,7,1776632366.5304537,38.23733329772949,761.2447738647461,64,
quiet_0,137,1776632493.345333,65.05179405212402,782.1860313415527,60,
quiet_0,288,1776632629.8026402,35.74848175048828,757.6472759246826,64,
quiet_0,33,1776632393.1066463,42.82021522521973,759.6194744110107,64,
quiet_0,78,1776632431.4896493,38.76543045043945,772.0892429351807,64,
quiet_0,113,1776632480.615309,50.27890205383301,766.4847373962402,63,
quiet_0,140,1776632493.8261964,40.5271053314209,774.9381065368652,64,
quiet_0,253,1776632590.820706,36.25965118408203,762.0701789855957,64,
quiet_0,239,1776632573.3713481,51.82290077209473,763.8182640075684,61,
quiet_0,101,1776632460.0754712,35.75849533081055,761.467695236206,64,
quiet_0,150,1776632505.289423,39.621591567993164,768.9414024353027,64,
quiet_0,108,1776632473.4643855,34.84845161437988,757.7130794525146,64,
quiet_0,190,1776632534.6910803,42.37174987792969,771.5873718261719,64,
quiet_0,220,1776632557.6617315,36.461830139160156,766.17431640625,64,
quiet_0,12,1776632370.1295235,40.43388366699219,764.3148899078369,61,
quiet_0,168,1776632517.0726724,39.06989097595215,770.988941192627,63,
quiet_0,297,1776632634.3176112,42.13571548461914,761.8935108184814,60,
quiet_0,318,1776632656.3240068,55.84430694580078,755.406379699707,61,
quiet_0,170,1776632517.4510393,53.68614196777344,774.2133140563965,57,
quiet_0,210,1776632551.6015737,51.65529251098633,769.7083950042725,62,
quiet_0,243,1776632580.577915,49.254655838012695,760.1814270019531,63,
quiet_0,75,1776632428.8610673,46.36430740356445,753.3230781555176,59,
quiet_0,216,1776632555.8987586,50.20570755004883,773.6787796020508,63,
quiet_0,275,1776632609.3610897,52.49285697937012,768.4674263000488,62,
quiet_0,175,1776632522.4132404,37.224531173706055,763.5636329650879,64,
quiet_0,286,1776632626.214424,37.55640983581543,764.7459506988525,63,
quiet_0,169,1776632517.1345959,58.47358703613281,782.0334434509277,62,
quiet_0,312,1776632652.3164792,43.27511787414551,762.2900009155273,61,
quiet_0,214,1776632555.1931622,49.13020133972168,781.527042388916,62,
quiet_0,151,1776632505.3685112,45.908212661743164,760.345458984375,62,
quiet_0,39,1776632399.2289886,34.136295318603516,759.9732875823975,64,
quiet_0,279,1776632619.2949038,49.363136291503906,757.1673393249512,58,
quiet_0,32,1776632392.6628568,49.137115478515625,761.559247970581,62,
quiet_0,38,1776632396.8895426,60.358285903930664,756.2134265899658,59,
quiet_0,130,1776632489.3590841,57.660818099975586,792.6361560821533,62,
quiet_0,282,1776632622.5182538,47.455787658691406,762.5410556793213,61,
quiet_0,307,1776632647.4057252,50.435543060302734,767.430305480957,61,
quiet_0,23,1776632380.822869,53.07626724243164,765.3172016143799,63,
quiet_0,103,1776632460.5478919,34.68608856201172,759.7839832305908,59,
quiet_0,84,1776632439.050788,46.064138412475586,753.652811050415,63,
quiet_0,198,1776632541.0468144,48.83313179016113,754.4412612915039,64,
quiet_0,252,1776632589.8720725,35.746097564697266,754.4455528259277,64,
quiet_0,317,1776632654.6328685,38.101911544799805,765.6240463256836,63,
quiet_0,14,1776632371.0520453,41.44406318664551,783.8971614837646,64,
quiet_0,35,1776632396.028539,44.62695121765137,757.7404975891113,60,
quiet_0,247,1776632586.5764964,40.20094871520996,766.2694454193115,64,
quiet_0,273,1776632605.5279536,44.515132904052734,759.6554756164551,60,
quiet_0,43,1776632404.3181205,41.54229164123535,759.4447135925293,64,
quiet_0,76,1776632430.676458,41.33892059326172,782.7703952789307,64,
quiet_0,177,1776632523.6318324,43.84350776672363,752.3894309997559,62,
quiet_0,213,1776632554.2970014,36.03839874267578,760.0219249725342,64,
quiet_0,301,1776632641.920404,39.24202919006348,763.596773147583,64,
quiet_0,109,1776632473.7052877,50.302743911743164,758.7289810180664,59,
quiet_0,287,1776632626.4087927,39.957284927368164,765.1970386505127,58,
quiet_0,58,1776632419.2626524,52.72197723388672,762.9802227020264,59,
quiet_0,154,1776632509.458313,51.19514465332031,768.0652141571045,61,
quiet_0,224,1776632561.4221008,36.826133728027344,761.9218826293945,64,
quiet_0,192,1776632534.8983383,30.420780181884766,758.1427097320557,64,
quiet_0,292,1776632631.2819095,33.94603729248047,752.9001235961914,64,
quiet_0,257,1776632593.6584496,33.68401527404785,754.6262741088867,64,
quiet_0,143,1776632496.4242647,41.581153869628906,769.2735195159912,64,
quiet_0,215,1776632555.3612401,43.786048889160156,779.7935009002686,63,
