tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,error
quiet_1,85,1776632451.736015,54.03566360473633,761.3639831542969,61,
quiet_1,65,1776632434.3406804,35.99238395690918,758.3060264587402,64,
quiet_1,73,1776632441.2274594,36.94796562194824,761.8215084075928,64,
quiet_1,179,1776632544.7070491,48.70343208312988,775.2277851104736,62,
quiet_1,255,1776632614.4570746,39.12711143493652,760.7777118682861,63,
quiet_1,278,1776632636.4549034,40.42935371398926,765.3999328613281,58,
quiet_1,67,1776632437.204707,55.931806564331055,759.2084407806396,61,
quiet_1,188,1776632551.4430358,47.84202575683594,776.4098644256592,63,
quiet_1,258,1776632618.2847219,47.93429374694824,760.0531578063965,58,
quiet_1,66,1776632434.4232712,46.530961990356445,756.2799453735352,59,
quiet_1,155,1776632516.2966971,50.97389221191406,761.0249519348145,58,
quiet_1,166,1776632526.6870542,31.599044799804688,757.0030689239502,64,
quiet_1,19,1776632377.294231,54.65388298034668,766.9477462768555,63,
quiet_1,62,1776632430.0112965,44.77858543395996,752.8331279754639,62,
quiet_1,88,1776632457.0139687,44.95882987976074,753.774881362915,62,
quiet_1,113,1776632480.7215517,36.44204139709473,763.3407115936279,64,
quiet_1,273,1776632629.2961361,50.29892921447754,760.3979110717773,63,
quiet_1,139,1776632501.7037585,50.36425590515137,761.4285945892334,59,
quiet_1,147,1776632504.897732,48.32053184509277,760.1511478424072,62,
quiet_1,205,1776632559.704955,46.933889389038086,794.3644523620605,62,
quiet_1,97,1776632466.510055,46.42891883850098,757.9035758972168,63,
quiet_1,164,1776632524.5300665,37.15944290161133,759.850263595581,64,
quiet_1,192,1776632554.229328,45.00293731689453,759.8931789398193,63,
quiet_1,36,1776632403.0310555,37.9030704498291,764.498233795166,63,
quiet_1,118,1776632488.002364,36.624908447265625,767.0419216156006,63,
quiet_1,129,1776632492.1275353,42.17123985290527,762.4855041503906,64,
quiet_1,142,1776632503.2495246,34.5001220703125,762.0365619659424,64,
quiet_1,210,1776632561.6668565,33.17880630493164,761.4195346832275,64,
quiet_1,15,1776632372.0457942,35.916805267333984,762.7236843109131,64,
quiet_1,8,1776632362.993691,1645.7524299621582,2702.784538269043,62,
quiet_1,30,1776632393.7671764,30.37118911743164,754.1301250457764,62,
quiet_1,145,1776632504.1803248,42.1597957611084,765.4054164886475,64,
quiet_1,173,1776632538.075841,59.262990951538086,756.9501399993896,61,
quiet_1,259,1776632618.8208866,41.2447452545166,763.5822296142578,64,
quiet_1,265,1776632625.1358857,42.311906814575195,769.8488235473633,62,
quiet_1,0,1776632358.9684167,2877.549409866333,6646.419286727905,64,
quiet_1,17,1776632374.6739256,40.46058654785156,762.1502876281738,64,
quiet_1,68,1776632437.6873765,35.579681396484375,792.7711009979248,61,
quiet_1,233,1776632585.270195,39.37649726867676,762.108564376831,64,
quiet_1,46,1776632417.9966269,39.59155082702637,763.4031772613525,64,
quiet_1,125,1776632489.5656831,37.01591491699219,790.1794910430908,64,
quiet_1,241,1776632596.8202455,42.60373115539551,749.241828918457,59,
quiet_1,13,1776632371.9064558,34.150123596191406,766.7765617370605,61,
quiet_1,50,1776632418.8582265,40.65585136413574,767.9257392883301,62,
quiet_1,134,1776632494.590736,33.416748046875,764.9812698364258,64,
quiet_1,161,1776632523.1674283,32.96661376953125,760.1301670074463,61,
quiet_1,209,1776632560.4160163,34.27386283874512,758.1861019134521,64,
quiet_1,218,1776632572.8059483,32.84192085266113,753.1509399414062,63,
quiet_1,245,1776632602.3439252,38.21372985839844,769.7770595550537,62,
quiet_1,246,1776632602.7180977,37.0945930480957,759.8528861999512,63,
quiet_1,269,1776632626.7171302,30.75122833251953,755.4275989532471,62,
quiet_1,295,1776632657.5127134,39.18862342834473,765.5847072601318,64,
quiet_1,199,1776632556.885952,51.77807807922363,772.7785110473633,60,
quiet_1,74,1776632441.4361017,34.484148025512695,758.657693862915,64,
quiet_1,84,1776632451.5536706,40.95172882080078,761.7294788360596,64,
quiet_1,90,1776632460.5968792,32.926082611083984,757.2534084320068,64,
quiet_1,123,1776632488.7274168,42.64020919799805,770.9414958953857,64,
quiet_1,92,1776632462.366856,34.00778770446777,758.2807540893555,56,
quiet_1,128,1776632491.5307713,44.405221939086914,752.7165412902832,63,
quiet_1,168,1776632528.1956556,59.934377670288086,759.1407299041748,56,
quiet_1,228,1776632580.1014729,31.012296676635742,756.2496662139893,64,
quiet_1,240,1776632595.0703132,49.06463623046875,761.4052295684814,62,
quiet_1,288,1776632647.8415573,41.51272773742676,758.5058212280273,63,
quiet_1,112,1776632480.1344125,49.367427825927734,761.1453533172607,63,
quiet_1,127,1776632491.4114735,47.823429107666016,758.7954998016357,63,
quiet_1,180,1776632544.7425225,44.872283935546875,767.6041126251221,58,
quiet_1,238,1776632590.6808228,47.06764221191406,762.0186805725098,62,
quiet_1,27,1776632386.8331091,31.493186950683594,752.4886131286621,64,
quiet_1,224,1776632576.9692395,36.58652305603027,759.6473693847656,64,
quiet_1,5,1776632360.469982,1413.0828380584717,5165.472984313965,61,
quiet_1,187,1776632551.0086393,49.115657806396484,760.7085704803467,62,
quiet_1,58,1776632425.2439253,50.94289779663086,763.9744281768799,63,
quiet_1,40,1776632409.5525146,40.34686088562012,796.8206405639648,64,
quiet_1,122,1776632488.6633596,35.2628231048584,766.7834758758545,61,
quiet_1,281,1776632641.5435193,37.72473335266113,759.6132755279541,64,
quiet_1,35,1776632402.899698,42.4041748046875,770.977258682251,64,
quiet_1,78,1776632443.5478492,33.800601959228516,751.7898082733154,60,
quiet_1,208,1776632559.9409418,35.74991226196289,788.6111736297607,64,
quiet_1,239,1776632594.1449108,51.1622428894043,757.1873664855957,63,
quiet_1,71,1776632439.5218375,30.469179153442383,749.5625019073486,64,
quiet_1,121,1776632488.486161,60.40692329406738,770.1678276062012,60,
quiet_1,160,1776632522.7721572,42.32597351074219,763.5211944580078,59,
quiet_1,196,1776632555.5800796,51.941633224487305,780.6596755981445,63,
quiet_1,235,1776632588.538298,35.41827201843262,760.0135803222656,64,
quiet_1,242,1776632601.0354095,33.00356864929199,757.0459842681885,62,
quiet_1,14,1776632371.9430687,32.480716705322266,763.4797096252441,64,
quiet_1,49,1776632418.7818646,46.52237892150879,762.9663944244385,63,
quiet_1,262,1776632621.4119651,38.17868232727051,758.2507133483887,64,
quiet_1,63,1776632430.762092,48.024892807006836,765.4211521148682,62,
quiet_1,108,1776632476.32352,42.17219352722168,766.6442394256592,64,
quiet_1,141,1776632502.0584297,51.14579200744629,762.3589038848877,63,
quiet_1,185,1776632547.9448738,39.63637351989746,764.0800476074219,59,
quiet_1,243,1776632601.195511,32.80186653137207,758.3768367767334,63,
quiet_1,272,1776632628.7619085,47.49655723571777,755.608081817627,60,
quiet_1,80,1776632447.2122126,44.85177993774414,761.214017868042,64,
quiet_1,104,1776632474.8240538,52.53291130065918,764.2285823822021,63,
quiet_1,152,1776632509.7310731,40.44342041015625,775.7854461669922,62,
quiet_1,159,1776632522.4014597,48.88558387756348,763.4587287902832,63,
quiet_1,43,1776632413.2430103,31.3570499420166,755.5105686187744,64,
quiet_1,102,1776632472.1648762,32.976388931274414,752.5157928466797,64,
quiet_1,170,1776632533.151091,37.652015686035156,766.8952941894531,61,
quiet_1,172,1776632534.0800588,60.8372688293457,763.6418342590332,56,
quiet_1,201,1776632557.3281496,34.77835655212402,764.4495964050293,64,
quiet_1,229,1776632581.175664,49.23295974731445,758.9285373687744,61,
quiet_1,103,1776632474.400256,55.41586875915527,762.9635334014893,63,
quiet_1,183,1776632545.922632,36.4527702331543,765.1453018188477,64,
quiet_1,79,1776632446.0762093,31.39519691467285,761.2130641937256,62,
quiet_1,100,1776632469.47391,40.740966796875,759.9189281463623,61,
quiet_1,247,1776632604.38202,46.64897918701172,753.676176071167,59,
quiet_1,11,1776632365.8459709,50.203561782836914,829.6828269958496,60,
quiet_1,294,1776632657.2959101,40.12036323547363,766.2041187286377,61,
quiet_1,48,1776632418.4214334,50.866127014160156,764.9717330932617,62,
quiet_1,190,1776632553.576965,32.6385498046875,755.2435398101807,64,
quiet_1,32,1776632394.0070002,32.23848342895508,755.338191986084,64,
quiet_1,82,1776632451.4108589,45.70817947387695,769.7649002075195,60,
quiet_1,280,1776632638.004863,40.69161415100098,761.7926597595215,64,
quiet_1,290,1776632653.11932,38.686275482177734,764.9824619293213,64,
quiet_1,165,1776632525.461413,34.658193588256836,755.4073333740234,64,
quiet_1,274,1776632629.5684445,51.08284950256348,762.7766132354736,57,
quiet_1,289,1776632652.6890564,36.0715389251709,759.1824531555176,64,
quiet_1,195,1776632555.4133217,41.43357276916504,784.2197418212891,64,
quiet_1,213,1776632568.052616,40.11797904968262,767.1520709991455,64,
quiet_1,87,1776632454.8282433,52.84905433654785,770.3313827514648,60,
quiet_1,140,1776632501.9684405,35.713911056518555,760.8296871185303,64,
quiet_1,149,1776632507.3421624,41.14413261413574,761.6832256317139,64,
quiet_1,225,1776632577.1344125,43.61724853515625,754.6284198760986,58,
quiet_1,99,1776632467.8531137,34.224510192871094,765.1307582855225,63,
quiet_1,212,1776632567.4888458,42.32144355773926,765.1565074920654,60,
quiet_1,222,1776632575.606912,54.180145263671875,765.1350498199463,63,
quiet_1,268,1776632626.68123,42.13738441467285,757.3258876800537,57,
quiet_1,3,1776632360.23918,1646.099328994751,5397.035837173462,64,
quiet_1,75,1776632441.5169787,58.83145332336426,757.9426765441895,61,
quiet_1,114,1776632481.5724728,37.064552307128906,764.2011642456055,64,
quiet_1,204,1776632559.5463314,32.96494483947754,786.7834568023682,64,
quiet_1,219,1776632573.4898434,34.35707092285156,760.8652114868164,64,
quiet_1,286,1776632646.712833,49.03817176818848,764.8637294769287,58,
quiet_1,256,1776632615.9722664,47.3172664642334,757.641077041626,62,
quiet_1,292,1776632654.4731112,36.817312240600586,766.9951915740967,61,
quiet_1,234,1776632587.716086,41.02444648742676,764.6355628967285,64,
quiet_1,54,1776632423.7252278,44.82126235961914,756.7951679229736,63,
quiet_1,119,1776632488.064358,33.667802810668945,763.6010646820068,64,
quiet_1,135,1776632495.0844991,35.86006164550781,769.2458629608154,64,
quiet_1,202,1776632558.2990668,35.25805473327637,765.4712200164795,60,
quiet_1,284,1776632644.995716,56.94317817687988,762.1300220489502,62,
quiet_1,60,1776632427.1256008,45.93229293823242,758.497953414917,60,
quiet_1,214,1776632568.0891008,51.36442184448242,765.3594017028809,63,
quiet_1,77,1776632443.0314498,35.17580032348633,756.6092014312744,59,
