tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,error
quiet_3,114,1776632462.997941,50.52495002746582,758.7864398956299,62,
quiet_3,71,1776632422.8985271,36.687374114990234,758.6731910705566,61,
quiet_3,100,1776632450.7766867,34.37447547912598,759.4630718231201,64,
quiet_3,286,1776632649.425499,43.89238357543945,756.3035488128662,63,
quiet_3,113,1776632462.5676289,52.45494842529297,762.9384994506836,58,
quiet_3,22,1776632379.7623475,50.35114288330078,777.1971225738525,58,
quiet_3,56,1776632407.3143778,33.112287521362305,753.9629936218262,64,
quiet_3,98,1776632449.940511,66.13898277282715,765.9509181976318,62,
quiet_3,156,1776632508.8461092,44.912099838256836,754.3268203735352,62,
quiet_3,54,1776632406.1724796,52.32119560241699,773.3569145202637,62,
quiet_3,124,1776632475.9198525,41.062355041503906,768.4464454650879,64,
quiet_3,200,1776632558.378061,38.70677947998047,772.1631526947021,63,
quiet_3,224,1776632586.8931658,35.33148765563965,762.4380588531494,64,
quiet_3,274,1776632636.4425821,41.385650634765625,766.6990756988525,61,
quiet_3,91,1776632445.557655,41.986942291259766,773.1497287750244,61,
quiet_3,151,1776632503.6459339,41.38636589050293,770.3201770782471,64,
quiet_3,173,1776632526.3083916,34.3475341796875,756.0389041900635,63,
quiet_3,46,1776632398.7411656,52.88100242614746,763.3543014526367,61,
quiet_3,84,1776632440.55275,52.13570594787598,769.3052291870117,63,
quiet_3,116,1776632468.1984942,53.198814392089844,767.3060894012451,61,
quiet_3,141,1776632494.143303,53.95364761352539,769.6554660797119,60,
quiet_3,216,1776632580.2574863,34.73043441772461,758.9600086212158,64,
quiet_3,240,1776632606.705869,51.0106086730957,759.037971496582,63,
quiet_3,181,1776632536.174721,32.157182693481445,758.8300704956055,63,
quiet_3,251,1776632611.8206227,30.54976463317871,757.2009563446045,64,
quiet_3,265,1776632628.10474,42.439937591552734,760.9632015228271,64,
quiet_3,269,1776632633.358731,41.554927825927734,759.223461151123,62,
quiet_3,283,1776632647.6762097,33.11300277709961,763.0798816680908,64,
quiet_3,25,1776632383.0093796,51.0563850402832,758.5194110870361,58,
quiet_3,97,1776632449.7887192,32.83429145812988,757.9138278961182,64,
quiet_3,61,1776632409.576939,52.02484130859375,785.8211994171143,60,
