tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,error
quiet_4,211,1776632574.2993467,30.80892562866211,751.3248920440674,64,
quiet_4,271,1776632618.8808722,39.136409759521484,761.8000507354736,64,
quiet_4,90,1776632456.5325727,33.09178352355957,756.2415599822998,64,
quiet_4,132,1776632495.0023391,50.148963928222656,759.2008113861084,63,
quiet_4,219,1776632579.9539785,41.02635383605957,765.3746604919434,64,
quiet_4,147,1776632504.0458446,37.076473236083984,760.6563568115234,63,
quiet_4,161,1776632519.9756079,55.41419982910156,764.6176815032959,59,
quiet_4,191,1776632553.765219,48.743486404418945,762.7792358398438,60,
quiet_4,181,1776632544.1118925,50.64272880554199,770.0290679931641,63,
quiet_4,209,1776632571.055764,32.186269760131836,754.711389541626,59,
quiet_4,51,1776632405.8383622,42.1147346496582,774.4565010070801,64,
quiet_4,45,1776632403.6648376,40.242910385131836,768.3150768280029,64,
quiet_4,124,1776632486.2939515,44.20781135559082,756.8469047546387,63,
quiet_4,9,1776632367.2539628,37.48965263366699,759.443998336792,64,
quiet_4,268,1776632617.662469,50.52828788757324,762.2616291046143,63,
quiet_4,275,1776632623.2527559,51.294803619384766,771.2526321411133,62,
quiet_4,297,1776632650.797757,54.20994758605957,758.6498260498047,61,
quiet_4,48,1776632405.105581,29.483556747436523,750.6716251373291,64,
quiet_4,78,1776632439.2665546,46.05269432067871,754.2555332183838,59,
quiet_4,117,1776632481.848817,37.45126724243164,764.7569179534912,64,
quiet_4,168,1776632531.1894863,37.789344787597656,760.7865333557129,64,
quiet_4,228,1776632590.67749,50.55594444274902,765.9037113189697,60,
quiet_4,292,1776632647.3825414,62.29376792907715,767.9476737976074,57,
quiet_4,175,1776632536.1487286,46.479225158691406,763.0975246429443,63,
quiet_4,212,1776632574.7042272,38.8646125793457,760.7271671295166,64,
quiet_4,0,1776632358.9686103,2878.8013458251953,6629.011154174805,62,
quiet_4,20,1776632374.618286,48.4919548034668,761.6860866546631,63,
quiet_4,24,1776632379.5886428,38.27714920043945,777.4772644042969,64,
quiet_4,266,1776632615.8926992,45.52721977233887,760.4587078094482,62,
quiet_4,300,1776632652.46436,31.441926956176758,752.5255680084229,64,
quiet_4,75,1776632435.387609,32.62615203857422,752.7096271514893,64,
quiet_4,149,1776632506.6015112,34.14011001586914,759.0816020965576,63,
quiet_4,269,1776632618.3187125,49.60227012634277,760.0922584533691,63,
quiet_4,229,1776632591.145745,33.502817153930664,757.556676864624,64,
quiet_4,12,1776632368.1454513,54.02207374572754,766.592264175415,63,
quiet_4,50,1776632405.6134043,38.40184211730957,766.8287754058838,64,
quiet_4,127,1776632489.0694716,36.50856018066406,786.9837284088135,63,
quiet_4,199,1776632558.9138784,36.41176223754883,755.9442520141602,64,
quiet_4,230,1776632592.3780122,47.579288482666016,761.4421844482422,63,
quiet_4,270,1776632618.4785464,38.29169273376465,761.3770961761475,60,
quiet_4,131,1776632494.4988136,56.14423751831055,770.1916694641113,62,
quiet_4,157,1776632516.468915,45.8986759185791,758.542537689209,60,
quiet_4,2,1776632359.8799264,2004.3723583221436,5749.600648880005,60,
quiet_4,13,1776632369.4074593,52.69432067871094,762.0208263397217,63,
quiet_4,74,1776632434.9529066,32.90367126464844,751.6682147979736,64,
quiet_4,196,1776632557.8913655,40.982723236083984,766.1714553833008,64,
quiet_4,277,1776632625.9503145,36.65280342102051,762.2833251953125,60,
quiet_4,210,1776632571.81643,41.60904884338379,757.4307918548584,64,
quiet_4,46,1776632403.9769986,35.55750846862793,766.089677810669,64,
quiet_4,177,1776632539.2355661,58.01868438720703,772.1590995788574,63,
quiet_4,286,1776632641.3862352,33.638954162597656,757.5163841247559,64,
quiet_4,306,1776632656.9314206,30.47466278076172,761.0177993774414,62,
quiet_4,169,1776632531.2138577,44.0523624420166,755.4886341094971,63,
quiet_4,293,1776632647.85395,41.9614315032959,768.4247493743896,61,
quiet_4,22,1776632376.3508625,36.0264778137207,755.0685405731201,64,
quiet_4,278,1776632628.4911466,32.54055976867676,751.3864040374756,64,
quiet_4,39,1776632395.950772,41.67008399963379,767.0485973358154,64,
quiet_4,63,1776632417.30254,46.49519920349121,754.880428314209,62,
quiet_4,180,1776632543.3351042,35.95447540283203,757.3118209838867,64,
quiet_4,225,1776632586.864074,52.89483070373535,767.3978805541992,63,
quiet_4,227,1776632588.7595897,53.44676971435547,769.078254699707,58,
