tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,http_status,is_oom,error
chat,265,1776632415.8543987,94.52199935913086,1195.0297355651855,62,200,False,
chat,544,1776632477.8049495,81.50577545166016,1928.4899234771729,64,200,False,
chat,33,1776632369.6053045,35.3543758392334,756.8747997283936,64,200,False,
chat,171,1776632397.326171,108.69050025939941,1906.4748287200928,63,200,False,
chat,736,1776632512.7628613,45.168399810791016,748.8830089569092,63,200,False,
chat,1429,1776632653.2718012,40.782928466796875,752.6180744171143,63,200,False,
chat,42,1776632371.4774187,130.92374801635742,839.8768901824951,57,200,False,
chat,690,1776632503.2141652,67.5499439239502,1952.1079063415527,61,200,False,
chat,1467,1776632660.003995,30.049562454223633,744.6672916412354,64,200,False,
chat,31,1776632369.2637365,33.19549560546875,756.5755844116211,64,200,False,
chat,131,1776632389.6097908,77.31342315673828,4709.227800369263,64,200,False,
chat,659,1776632498.9576297,72.09539413452148,1988.8765811920166,64,200,False,
chat,1468,1776632660.0216165,35.07637977600098,758.1954002380371,64,200,False,
chat,1478,1776632662.2319953,52.42109298706055,760.8287334442139,62,200,False,
chat,692,1776632503.351693,80.22856712341309,1957.766056060791,64,200,False,
chat,1484,1776632663.0999138,38.5127067565918,751.5854835510254,62,200,False,
chat,3,1776632364.6308463,65.70076942443848,3570.6634521484375,60,200,False,
chat,151,1776632394.2957218,97.81551361083984,1978.135108947754,60,200,False,
chat,658,1776632498.9423792,87.22686767578125,2003.5905838012695,62,200,False,
chat,726,1776632510.7280397,34.14034843444824,732.9208850860596,63,200,False,
chat,25,1776632368.2512505,35.94708442687988,761.2965106964111,64,200,False,
chat,727,1776632511.3188918,39.328575134277344,754.2715072631836,64,200,False,
chat,1439,1776632654.7753813,52.49166488647461,758.577823638916,59,200,False,
chat,52,1776632373.6986198,39.217472076416016,906.6371917724609,64,200,False,
chat,153,1776632394.3697946,89.935302734375,1960.8688354492188,64,200,False,
chat,536,1776632476.1878793,98.55842590332031,1914.189338684082,62,200,False,
chat,709,1776632506.8226316,82.57770538330078,1675.4193305969238,58,200,False,
chat,50,1776632373.273062,19.27947998046875,726.0630130767822,63,200,False,
chat,740,1776632513.815531,34.623146057128906,741.3063049316406,64,200,False,
chat,1456,1776632657.470317,34.326791763305664,747.4725246429443,60,200,False,
chat,32,1776632369.4523323,50.57024955749512,761.9481086730957,62,200,False,
chat,538,1776632476.7481246,89.12181854248047,1936.4287853240967,61,200,False,
chat,693,1776632503.4440534,114.72964286804199,1954.7717571258545,59,200,False,
chat,1455,1776632657.3606334,31.894207000732422,744.3444728851318,61,200,False,
chat,4,1776632364.6505413,45.810699462890625,3550.213575363159,64,200,False,
chat,134,1776632389.9959705,2657.241106033325,4725.6739139556885,60,200,False,
chat,227,1776632407.9800997,83.07051658630371,1925.1978397369385,64,200,False,
chat,537,1776632476.3159087,86.3039493560791,1927.0081520080566,60,200,False,
chat,657,1776632498.8031292,78.18078994750977,1984.0366840362549,63,200,False,
